variant,GENE,outcome,current_symbol,n_cells_expressed,pct_cells_expressed,total_expression,collides_with_existing_row
all_genes,RP11-576I22.2,not an HGNC former symbol,,182,0.3401042737278792,11468.392065791522,False
all_genes,AC097662.2,not an HGNC former symbol,,200,0.3737409601405266,11460.694144307416,False
all_genes,AC006159.4,not an HGNC former symbol,,174,0.3251546353222581,11338.166714705894,False
all_genes,RP11-655M14.13,not an HGNC former symbol,,193,0.3606600265356082,11250.469090296005,False
all_genes,RP11-325N19.3,not an HGNC former symbol,,217,0.4055089417524714,11240.038611066257,False
all_genes,XX-CR54.1,not an HGNC former symbol,,154,0.2877805393082055,11234.698002456496,False
all_genes,RP5-1033H22.2,not an HGNC former symbol,,212,0.3961654177489582,11163.507607209598,False
all_genes,RP11-379F4.6,not an HGNC former symbol,,206,0.3849531889447424,11154.850811147802,False
all_genes,RP4-756G23.5,not an HGNC former symbol,,224,0.4185898753573898,11128.838686801082,False
all_genes,RP11-458D21.1,not an HGNC former symbol,,203,0.3793470745426345,11101.936057835388,False
all_genes,RP11-162A12.2,not an HGNC former symbol,,186,0.3475790929306897,11082.753137228025,False
all_genes,RP11-557H15.3,not an HGNC former symbol,,181,0.3382355689271765,11073.505175530809,False
all_genes,SLFN12L,not an HGNC former symbol,,224,0.4185898753573898,10996.68845476375,False
all_genes,RP11-815M8.1,not an HGNC former symbol,,240,0.4484891521686319,10956.017401639292,False
all_genes,RP11-3J1.1,not an HGNC former symbol,,193,0.3606600265356082,10953.61949062024,False
all_genes,CYP17A1-AS1,not an HGNC former symbol,,205,0.3830844841440398,10919.201925044646,False
all_genes,RP11-347C12.1,not an HGNC former symbol,,193,0.3606600265356082,10690.431428754684,False
all_genes,RP11-136K7.2,not an HGNC former symbol,,148,0.2765683105039897,10633.749540565184,False
all_genes,RP11-148L24.1,not an HGNC former symbol,,134,0.2504064432941528,10611.85762550724,False
all_genes,RP5-1024C24.1,not an HGNC former symbol,,196,0.3662661409377161,10610.558205658406,False
all_genes,RP11-387M24.5,not an HGNC former symbol,,217,0.4055089417524714,10562.242962357634,False
all_genes,RP11-266L9.5,not an HGNC former symbol,,189,0.3531852073327976,10541.711538308404,False
all_genes,AC008079.9,not an HGNC former symbol,,191,0.3569226169342029,10533.678247761383,False
all_genes,AC018766.4,not an HGNC former symbol,,197,0.3681348457384187,10514.300780063017,False
all_genes,CTD-2047H16.4,not an HGNC former symbol,,176,0.3288920449236634,10480.638436059602,False
all_genes,RP11-1277A3.3,not an HGNC former symbol,,194,0.3625287313363108,10328.616722028331,False
all_genes,C9orf47,rescued,S1PR3,181,0.3382355689271765,10211.438117691352,True
all_genes,RP11-88H9.2,not an HGNC former symbol,,206,0.3849531889447424,10196.585008534865,False
all_genes,RP11-893F2.6,not an HGNC former symbol,,204,0.3812157793433371,10165.140618520383,False
all_genes,RP11-245J9.4,not an HGNC former symbol,,194,0.3625287313363108,10157.371816307192,False
all_genes,AC005775.2,not an HGNC former symbol,,167,0.3120737017173397,9887.622852787168,False
all_genes,RP11-274H2.3,not an HGNC former symbol,,190,0.3550539121335002,9756.120124825531,False
all_genes,RP11-513G11.4,not an HGNC former symbol,,174,0.3251546353222581,9746.591020410324,False
all_genes,RP11-178C3.2,not an HGNC former symbol,,170,0.3176798161194476,9733.523299462702,False
all_genes,CTD-2245F17.3,not an HGNC former symbol,,184,0.3438416833292844,9725.492309326177,False
all_genes,AC006116.17,not an HGNC former symbol,,175,0.3270233401229607,9679.89979808328,False
all_genes,AC195454.1,not an HGNC former symbol,,111,0.2074262328779922,9672.134897164588,False
all_genes,RP11-190A12.8,not an HGNC former symbol,,178,0.3326294545250686,9672.023705150035,False
all_genes,RP4-710M16.2,not an HGNC former symbol,,182,0.3401042737278792,9663.622873194045,False
all_genes,RP11-545M17.1,not an HGNC former symbol,,176,0.3288920449236634,9658.25878242512,False
all_genes,RP11-138J23.1,not an HGNC former symbol,,186,0.3475790929306897,9602.71093067776,False
all_genes,RP11-78A19.3,not an HGNC former symbol,,167,0.3120737017173397,9497.34107891302,False
all_genes,RP11-267C16.1,not an HGNC former symbol,,148,0.2765683105039897,9380.976405880136,False
all_genes,AC093375.1,not an HGNC former symbol,,165,0.3083362921159344,9344.102776089208,False
all_genes,RNU11,not an HGNC former symbol,,184,0.3438416833292844,9253.826979369656,False
all_genes,RP11-333I13.1,not an HGNC former symbol,,185,0.3457103881299871,9160.843246691731,False
all_genes,RP11-350G8.5,not an HGNC former symbol,,170,0.3176798161194476,9127.080283547442,False
all_genes,RP11-317P15.4,not an HGNC former symbol,,152,0.2840431297068002,9120.610744410327,False
all_genes,RP11-100N20.1,not an HGNC former symbol,,174,0.3251546353222581,9096.33054259722,False
all_genes,CTB-175E5.7,not an HGNC former symbol,,194,0.3625287313363108,9075.819960060726,False
all_genes,CTB-40H15.4,not an HGNC former symbol,,165,0.3083362921159344,9052.43003239128,False
all_genes,RP11-465N4.5,not an HGNC former symbol,,183,0.3419729785285818,9051.287656646087,False
all_genes,AC016995.3,not an HGNC former symbol,,177,0.330760749724366,9006.117400383333,False
all_genes,AC092159.2,not an HGNC former symbol,,157,0.2933866537103134,8977.13302495705,False
all_genes,RP11-269F19.2,not an HGNC former symbol,,188,0.351316502532095,8923.632909625558,False
all_genes,RP11-474D1.3,not an HGNC former symbol,,111,0.2074262328779922,8896.248094384884,False
all_genes,RP11-209D14.2,not an HGNC former symbol,,150,0.2803057201053949,8871.448109158078,False
all_genes,RP3-326I13.1,not an HGNC former symbol,,162,0.3027301777138265,8864.036385267487,False
all_genes,RP11-982M15.6,not an HGNC former symbol,,155,0.2896492441089081,8830.694803637325,False
all_genes,CTD-2383M3.1,not an HGNC former symbol,,192,0.3587913217349055,8589.371806138977,False
all_genes,RP11-755B10.3,not an HGNC former symbol,,156,0.2915179489096107,8566.866332614685,False
all_genes,RP11-247A12.2,not an HGNC former symbol,,166,0.310204996916637,8500.14441421684,False
all_genes,RP11-21M24.2,not an HGNC former symbol,,171,0.3195485209201502,8474.840054330425,False
all_genes,AC005152.3,not an HGNC former symbol,,173,0.3232859305215554,8459.539053146835,False
all_genes,RP11-444D3.1,not an HGNC former symbol,,139,0.259749967297666,8410.428251985211,False
all_genes,RP11-354K1.1,not an HGNC former symbol,,153,0.2859118345075028,8398.766609486629,False
all_genes,RP11-121M22.1,not an HGNC former symbol,,163,0.3045988825145291,8396.356010193544,False
all_genes,RP11-353N14.2,not an HGNC former symbol,,162,0.3027301777138265,8370.968848510198,False
all_genes,RP11-856M7.6,not an HGNC former symbol,,220,0.4111150561545793,8339.56457179894,False
all_genes,RP11-504A18.1,not an HGNC former symbol,,157,0.2933866537103134,8268.742514527858,False
all_genes,CTC-232P5.1,not an HGNC former symbol,,155,0.2896492441089081,8244.928354655522,False
all_genes,AC093642.3,not an HGNC former symbol,,135,0.2522751480948554,8238.277937845407,False
all_genes,RP11-734I18.1,not an HGNC former symbol,,155,0.2896492441089081,8202.772285427505,False
all_genes,RP11-519M16.1,not an HGNC former symbol,,160,0.2989927681124213,8192.87339558347,False
all_genes,RP1-118J21.5,not an HGNC former symbol,,151,0.2821744249060976,8185.224483619974,False
all_genes,AP000230.1,not an HGNC former symbol,,168,0.3139424065180423,8137.877796674575,False
all_genes,RP11-586D19.1,not an HGNC former symbol,,125,0.2335881000878291,8130.330102321589,False
all_genes,RP11-145G20.1,not an HGNC former symbol,,118,0.2205071664829107,8080.316878686968,False
all_genes,AC002429.5,not an HGNC former symbol,,108,0.2018201184758843,8048.458161737375,False
all_genes,AC013275.2,not an HGNC former symbol,,136,0.2541438528955581,8042.221653317685,False
all_genes,RP11-77H9.8,not an HGNC former symbol,,153,0.2859118345075028,7985.449923719338,False
all_genes,RP11-188P20.3,not an HGNC former symbol,,147,0.274699605703287,7938.046874996124,False
all_genes,AC116366.6,not an HGNC former symbol,,142,0.2653560816997738,7929.3594902104705,False
all_genes,RP11-219G17.4,not an HGNC former symbol,,138,0.2578812624969633,7920.201191703251,False
all_genes,RP11-492E3.51,not an HGNC former symbol,,171,0.3195485209201502,7915.72862819505,False
all_genes,CTD-2619J13.19,not an HGNC former symbol,,152,0.2840431297068002,7844.671258386868,False
all_genes,RP11-495P10.6,not an HGNC former symbol,,153,0.2859118345075028,7810.846662466967,False
all_genes,RP13-631K18.2,not an HGNC former symbol,,137,0.2560125576962607,7754.87102676031,False
all_genes,RP11-318C24.2,not an HGNC former symbol,,136,0.2541438528955581,7705.386386254046,False
all_genes,RP11-274H24.1,not an HGNC former symbol,,169,0.3158111113187449,7678.071350660215,False
all_genes,RP11-131N11.4,not an HGNC former symbol,,148,0.2765683105039897,7663.847844640804,False
all_genes,AC007163.3,not an HGNC former symbol,,152,0.2840431297068002,7651.806725914167,False
all_genes,AC011738.4,not an HGNC former symbol,,153,0.2859118345075028,7650.65828748431,False
all_genes,CTC-523E23.4,not an HGNC former symbol,,165,0.3083362921159344,7636.010063264139,False
all_genes,CTD-2619J13.13,not an HGNC former symbol,,148,0.2765683105039897,7593.165332420251,False
all_genes,RP4-530I15.6,not an HGNC former symbol,,102,0.1906078896716685,7532.343330399206,False
all_genes,RP11-247A12.8,not an HGNC former symbol,,146,0.2728309009025844,7458.286004004894,False
all_genes,CTA-989H11.1,not an HGNC former symbol,,140,0.2616186720983686,7440.695597391339,False
all_genes,CTC-550B14.7,not an HGNC former symbol,,145,0.2709621961018817,7354.865159141181,False
all_genes,AC140542.2,not an HGNC former symbol,,70,0.1308093360491843,7048.281511479866,False
all_genes,RP11-713P17.3,not an HGNC former symbol,,130,0.2429316240913422,7032.954959915829,False
all_genes,CTD-2630F21.1,not an HGNC former symbol,,134,0.2504064432941528,7003.017239580958,False
all_genes,CTD-2026G6.3,not an HGNC former symbol,,114,0.2130323472801001,6983.3609112794,False
all_genes,RP11-489D6.2,not an HGNC former symbol,,122,0.2279819856857212,6905.807341007555,False
all_genes,RP13-616I3.1,not an HGNC former symbol,,131,0.2448003288920449,6878.640012307647,False
all_genes,RP11-367G6.3,not an HGNC former symbol,,95,0.1775269560667501,6854.547788418856,False
all_genes,RP3-355L5.5,not an HGNC former symbol,,130,0.2429316240913422,6851.2396548554225,False
all_genes,RP11-319F12.2,not an HGNC former symbol,,150,0.2803057201053949,6833.4318019813145,False
all_genes,RP11-699A5.2,not an HGNC former symbol,,135,0.2522751480948554,6816.311339621864,False
all_genes,AC068831.6,not an HGNC former symbol,,124,0.2317193952871264,6767.606576169874,False
all_genes,RP11-567G11.1,not an HGNC former symbol,,157,0.2933866537103134,6757.515115454468,False
all_genes,RP5-1011O1.2,not an HGNC former symbol,,144,0.2690934913011791,6741.462111344289,False
all_genes,RP11-563J2.2,not an HGNC former symbol,,118,0.2205071664829107,6733.458565781576,False
all_genes,CTD-2534I21.8,not an HGNC former symbol,,114,0.2130323472801001,6706.4134832341915,False
all_genes,RP11-115H18.1,not an HGNC former symbol,,125,0.2335881000878291,6648.867662496241,False
all_genes,RP11-544M22.8,not an HGNC former symbol,,144,0.2690934913011791,6623.295613494711,False
all_genes,RP11-955H22.1,not an HGNC former symbol,,120,0.2242445760843159,6590.533057227767,False
all_genes,CTC-338M12.6,not an HGNC former symbol,,135,0.2522751480948554,6553.245795589676,False
all_genes,RP11-1006G14.2,not an HGNC former symbol,,131,0.2448003288920449,6525.2716311111335,False
all_genes,RP1-122P22.2,not an HGNC former symbol,,118,0.2205071664829107,6482.517950825553,False
all_genes,RP4-737E23.2,not an HGNC former symbol,,112,0.2092949376786949,6473.980582734635,False
all_genes,RP11-77H9.6,not an HGNC former symbol,,117,0.218638461682208,6453.81937338493,False
all_genes,RP11-462G2.2,not an HGNC former symbol,,127,0.2373255096892343,6442.147891605335,False
all_genes,AC010890.1,not an HGNC former symbol,,90,0.1681834320632369,6429.710234225788,False
all_genes,LL22NC03-104C7.1,not an HGNC former symbol,,76,0.1420215648534001,6319.549205862899,False
all_genes,LL09NC01-251B2.3,not an HGNC former symbol,,144,0.2690934913011791,6287.4337609237045,False
all_genes,RP11-758P17.3,not an HGNC former symbol,,122,0.2279819856857212,6271.2484320831745,False
all_genes,RP11-126O1.5,not an HGNC former symbol,,135,0.2522751480948554,6260.641511011642,False
all_genes,CTD-2008P7.9,not an HGNC former symbol,,121,0.2261132808850185,6253.310455843341,False
all_genes,RP3-467K16.2,not an HGNC former symbol,,117,0.218638461682208,6211.114228773815,False
all_genes,RP11-61E11.2,not an HGNC former symbol,,99,0.1850017752695606,6202.076846686471,False
all_genes,AP000476.1,not an HGNC former symbol,,114,0.2130323472801001,6155.549743758612,False
all_genes,RP11-699L21.1,not an HGNC former symbol,,115,0.2149010520808028,6149.940434763282,False
all_genes,AC023115.2,not an HGNC former symbol,,135,0.2522751480948554,6124.7073697326505,False
all_genes,LA16c-380H5.3,not an HGNC former symbol,,158,0.295255358511016,6121.888555432176,False
all_genes,AC004603.4,not an HGNC former symbol,,116,0.2167697568815054,6086.875436463912,False
all_genes,AE000662.93,not an HGNC former symbol,,122,0.2279819856857212,6083.006485802142,False
all_genes,FAM153B,not an HGNC former symbol,,112,0.2092949376786949,6058.939348493399,False
all_genes,CTD-2623N2.11,not an HGNC former symbol,,125,0.2335881000878291,5989.088878069777,False
all_genes,AC116366.5,not an HGNC former symbol,,124,0.2317193952871264,5933.174055224588,False
all_genes,RP11-494H4.3,not an HGNC former symbol,,103,0.1924765944723712,5924.708883395981,False
all_genes,AC009014.3,not an HGNC former symbol,,120,0.2242445760843159,5906.164538486328,False
all_genes,AP001626.1,not an HGNC former symbol,,114,0.2130323472801001,5896.200418911734,False
all_genes,RP11-347C12.10,not an HGNC former symbol,,135,0.2522751480948554,5892.42214417089,False
all_genes,RP5-1065P14.2,not an HGNC former symbol,,107,0.1999514136751817,5891.635886719873,False
all_genes,RP11-686G8.2,not an HGNC former symbol,,106,0.1980827088744791,5874.58538729328,False
all_genes,RP11-563K23.1,not an HGNC former symbol,,93,0.1737895464653448,5871.848067099258,False
all_genes,RP11-288L9.1,not an HGNC former symbol,,119,0.2223758712836133,5857.376194401081,False
all_genes,RP11-118K6.3,not an HGNC former symbol,,117,0.218638461682208,5850.954823886316,False
all_genes,RP11-77H9.5,not an HGNC former symbol,,104,0.1943452992730738,5805.337843257263,False
all_genes,RP11-285E9.6,not an HGNC former symbol,,120,0.2242445760843159,5794.825862162532,False
all_genes,RP5-884C9.2,not an HGNC former symbol,,100,0.1868704800702633,5771.793327952162,False
all_genes,AL450992.2,not an HGNC former symbol,,120,0.2242445760843159,5757.454281154522,False
all_genes,RP11-70C1.1,not an HGNC former symbol,,61,0.1139909928428606,5744.947593755552,False
all_genes,RP3-496C20.1,not an HGNC former symbol,,100,0.1868704800702633,5681.71007727733,False
all_genes,ERVMER61-1,not an HGNC former symbol,,93,0.1737895464653448,5675.008269520498,False
all_genes,RP11-434B12.1,not an HGNC former symbol,,100,0.1868704800702633,5674.111659594853,False
all_genes,RP11-408H1.3,not an HGNC former symbol,,115,0.2149010520808028,5655.455522898061,False
all_genes,RP11-165J3.6,not an HGNC former symbol,,94,0.1756582512660475,5616.353762855344,False
all_genes,RP11-353K11.1,not an HGNC former symbol,,95,0.1775269560667501,5604.115275929362,False
all_genes,AP000344.3,not an HGNC former symbol,,110,0.2055575280772896,5603.320372248347,False
all_genes,SCARNA2,not an HGNC former symbol,,105,0.1962140040737764,5592.569135824706,False
all_genes,RP11-109J4.1,not an HGNC former symbol,,140,0.2616186720983686,5591.055829133947,False
all_genes,RP11-384O8.1,not an HGNC former symbol,,115,0.2149010520808028,5579.645897892615,False
all_genes,RP1-290I10.5,not an HGNC former symbol,,116,0.2167697568815054,5558.864689462099,False
all_genes,RP11-684B21.1,not an HGNC former symbol,,98,0.183133070468858,5547.164980452119,False
all_genes,LA16c-313D11.9,not an HGNC former symbol,,116,0.2167697568815054,5465.444670620383,False
all_genes,RP11-93K22.13,not an HGNC former symbol,,108,0.2018201184758843,5461.801009158941,False
all_genes,AC011718.2,not an HGNC former symbol,,104,0.1943452992730738,5440.796563269432,False
all_genes,RP11-602N24.3,not an HGNC former symbol,,102,0.1906078896716685,5437.671451876495,False
all_genes,RP11-549K20.1,not an HGNC former symbol,,115,0.2149010520808028,5427.605440942805,False
all_genes,RP11-429A20.4,not an HGNC former symbol,,81,0.1513650888569132,5401.259361942516,False
all_genes,AC093609.1,not an HGNC former symbol,,96,0.1793956608674527,5401.127212162757,False
all_genes,RP11-474D1.2,not an HGNC former symbol,,106,0.1980827088744791,5387.041566219063,False
all_genes,RP11-343H19.1,not an HGNC former symbol,,85,0.1588399080597238,5370.978984911289,False
all_genes,RP11-255G12.3,not an HGNC former symbol,,115,0.2149010520808028,5345.320901249078,False
all_genes,RP3-486I3.7,not an HGNC former symbol,,99,0.1850017752695606,5323.234154791575,False
all_genes,RP11-773H22.4,not an HGNC former symbol,,93,0.1737895464653448,5322.287406848796,False
all_genes,RP11-380D23.2,not an HGNC former symbol,,103,0.1924765944723712,5314.539236736603,False
all_genes,CTD-2521M24.5,not an HGNC former symbol,,89,0.1663147272625343,5226.104500398323,False
all_genes,CTD-2562J15.6,not an HGNC former symbol,,97,0.1812643656681554,5166.520288209264,False
all_genes,AC079767.4,not an HGNC former symbol,,110,0.2055575280772896,5119.537424727715,False
all_genes,RP11-254I22.1,not an HGNC former symbol,,114,0.2130323472801001,5045.9243552798935,False
all_genes,AC073342.12,not an HGNC former symbol,,80,0.1494963840562106,4993.483988223365,False
all_genes,RP11-326A19.4,not an HGNC former symbol,,86,0.1607086128604264,4987.89754313384,False
all_genes,XXbac-BPG154L12.4,not an HGNC former symbol,,105,0.1962140040737764,4987.500771711939,False
all_genes,RP11-260O18.1,not an HGNC former symbol,,97,0.1812643656681554,4928.82177142382,False
all_genes,MIR3180-4,not an HGNC former symbol,,91,0.1700521368639396,4924.326728973175,False
all_genes,RP11-148O21.6,not an HGNC former symbol,,89,0.1663147272625343,4919.160974479593,False
all_genes,FAM231D,not an HGNC former symbol,,134,0.2504064432941528,4868.521483140123,False
all_genes,LA16c-444G7.2,not an HGNC former symbol,,87,0.162577317661129,4860.346812483141,False
all_genes,RP11-575F12.1,not an HGNC former symbol,,89,0.1663147272625343,4807.530522321895,False
all_genes,RP1-111C20.4,not an HGNC former symbol,,112,0.2092949376786949,4793.1778261855,False
all_genes,AC020594.5,not an HGNC former symbol,,84,0.1569712032590211,4738.682560069091,False
all_genes,RP11-867G2.6,not an HGNC former symbol,,108,0.2018201184758843,4721.278799387688,False
all_genes,CTB-12O2.1,not an HGNC former symbol,,69,0.1289406312484816,4716.255762798625,False
all_genes,RP11-968A15.2,not an HGNC former symbol,,85,0.1588399080597238,4654.938499636535,False
all_genes,AC109333.10,not an HGNC former symbol,,87,0.162577317661129,4601.4363759588505,False
all_genes,CTC-350I8.1,not an HGNC former symbol,,74,0.1382841552519948,4538.4942411072325,False
all_genes,RP5-866L20.1,not an HGNC former symbol,,93,0.1737895464653448,4532.951645155177,False
all_genes,RP3-388M5.9,not an HGNC former symbol,,84,0.1569712032590211,4516.001529392547,False
all_genes,RP11-347E10.1,not an HGNC former symbol,,67,0.1252032216470764,4483.2154760583035,False
all_genes,RP11-138I17.1,not an HGNC former symbol,,84,0.1569712032590211,4470.46382347645,False
all_genes,RP11-290F5.2,not an HGNC former symbol,,78,0.1457589744548053,4410.222144522123,False
all_genes,RP11-305L7.6,not an HGNC former symbol,,99,0.1850017752695606,4393.640217820051,False
all_genes,CTC-487M23.5,not an HGNC former symbol,,70,0.1308093360491843,4360.753514749564,False
all_genes,AC078941.1,not an HGNC former symbol,,84,0.1569712032590211,4349.739291381189,False
all_genes,RP11-428K3.1,not an HGNC former symbol,,86,0.1607086128604264,4346.11530935152,False
all_genes,RP11-341N2.1,not an HGNC former symbol,,86,0.1607086128604264,4273.952342603954,False
all_genes,RP11-524C21.2,not an HGNC former symbol,,78,0.1457589744548053,4260.0005244139165,False
all_genes,RP11-431K24.3,not an HGNC former symbol,,81,0.1513650888569132,4256.728943701396,False
all_genes,AC005534.8,not an HGNC former symbol,,81,0.1513650888569132,4253.2026574995425,False
all_genes,AC083949.1,not an HGNC former symbol,,78,0.1457589744548053,4232.434391784933,False
all_genes,RP11-159F24.6,not an HGNC former symbol,,105,0.1962140040737764,4133.398048578163,False
all_genes,CTD-2154B17.4,not an HGNC former symbol,,77,0.1438902696541027,4126.025835938042,False
all_genes,AC004221.2,not an HGNC former symbol,,89,0.1663147272625343,4108.5172921476715,False
all_genes,AC141928.1,not an HGNC former symbol,,71,0.1326780408498869,4068.01412214183,False
all_genes,CTD-2527I21.7,not an HGNC former symbol,,83,0.1551024984583185,4066.75474978226,False
all_genes,RP5-1063M23.2,not an HGNC former symbol,,91,0.1700521368639396,4058.5588885997095,False
all_genes,RP11-524D16__A.3,not an HGNC former symbol,,79,0.147627679255508,4052.664918745764,False
all_genes,AF146191.4,not an HGNC former symbol,,73,0.1364154504512922,4037.592586701631,False
all_genes,AC064834.2,not an HGNC former symbol,,83,0.1551024984583185,4026.311873142912,False
all_genes,CTD-2235C13.3,not an HGNC former symbol,,64,0.1195971072449685,4023.748388194202,False
all_genes,AL035610.2,not an HGNC former symbol,,58,0.1083848784407527,4015.556250663851,False
all_genes,RP11-554A11.9,not an HGNC former symbol,,69,0.1289406312484816,4003.677263120988,False
all_genes,RP11-143A12.3,not an HGNC former symbol,,55,0.1027787640386448,3968.2327995441497,False
all_genes,AC005264.2,not an HGNC former symbol,,79,0.147627679255508,3950.374931174837,False
all_genes,RP5-952N6.1,not an HGNC former symbol,,65,0.1214658120456711,3911.7668554481943,False
all_genes,PCAT2,not an HGNC former symbol,,73,0.1364154504512922,3901.92811029004,False
all_genes,RP11-79H23.3,not an HGNC former symbol,,73,0.1364154504512922,3872.719350023716,False
all_genes,AC015691.13,not an HGNC former symbol,,75,0.1401528600526974,3864.7866610982646,False
all_genes,AC019181.2,not an HGNC former symbol,,61,0.1139909928428606,3830.6153009500354,False
all_genes,RP11-222K16.1,not an HGNC former symbol,,69,0.1289406312484816,3803.74918968611,False
all_genes,RP11-372M18.2,not an HGNC former symbol,,86,0.1607086128604264,3769.564403908435,False
all_genes,RP11-689K5.3,not an HGNC former symbol,,77,0.1438902696541027,3768.773948991844,False
all_genes,AP001058.3,not an HGNC former symbol,,71,0.1326780408498869,3760.234942722552,False
all_genes,AC007364.1,not an HGNC former symbol,,90,0.1681834320632369,3758.576856353443,False
all_genes,AC008074.3,not an HGNC former symbol,,70,0.1308093360491843,3709.319723877086,False
all_genes,GS1-120K12.4,not an HGNC former symbol,,81,0.1513650888569132,3701.26078599561,False
all_genes,RP11-517C16.2,not an HGNC former symbol,,74,0.1382841552519948,3694.8671352604465,False
all_genes,C10orf126,not an HGNC former symbol,,72,0.1345467456505895,3670.6147129770657,False
all_genes,RP11-559M23.1,not an HGNC former symbol,,73,0.1364154504512922,3667.674131496629,False
all_genes,CCDC39,not an HGNC former symbol,,76,0.1420215648534001,3655.2818354680576,False
all_genes,RP11-455F5.5,not an HGNC former symbol,,71,0.1326780408498869,3633.6759635022167,False
all_genes,RP11-540E16.2,not an HGNC former symbol,,48,0.0896978304337263,3573.7794287820197,False
all_genes,Z83844.1,not an HGNC former symbol,,69,0.1289406312484816,3548.1057839100777,False
all_genes,RP11-275I14.4,not an HGNC former symbol,,68,0.127071926447779,3525.534149908061,False
all_genes,CTD-2568P8.1,not an HGNC former symbol,,62,0.1158596976435632,3520.788742040723,False
all_genes,AC104654.1,not an HGNC former symbol,,66,0.1233345168463737,3498.7955554553373,False
all_genes,RP11-158M2.5,not an HGNC former symbol,,64,0.1195971072449685,3492.667899581933,False
all_genes,RP1-50J22.4,not an HGNC former symbol,,80,0.1494963840562106,3481.5665434727234,False
all_genes,AC016582.2,not an HGNC former symbol,,70,0.1308093360491843,3470.4387024953776,False
all_genes,RP11-4K16.2,not an HGNC former symbol,,79,0.147627679255508,3453.660378612962,False
all_genes,RP5-902P8.10,not an HGNC former symbol,,56,0.1046474688393474,3451.720826000462,False
all_genes,RP11-982M15.8,not an HGNC former symbol,,62,0.1158596976435632,3439.7043532511043,False
all_genes,AC109642.1,not an HGNC former symbol,,88,0.1644460224618317,3419.101814194594,False
all_genes,RP11-340E6.1,not an HGNC former symbol,,63,0.1177284024442658,3411.691983077886,False
all_genes,AP001059.5,not an HGNC former symbol,,54,0.1009100592379421,3397.7342085165496,False
all_genes,RP11-572C15.5,not an HGNC former symbol,,58,0.1083848784407527,3382.605030636627,False
all_genes,RP1-148H17.1,not an HGNC former symbol,,70,0.1308093360491843,3346.9740186843255,False
all_genes,AC005301.8,not an HGNC former symbol,,56,0.1046474688393474,3337.4054988117027,False
all_genes,RP11-644K8.1,not an HGNC former symbol,,68,0.127071926447779,3329.994195658942,False
all_genes,AL162759.1,not an HGNC former symbol,,70,0.1308093360491843,3324.2984049649795,False
all_genes,OCLM,not an HGNC former symbol,,56,0.1046474688393474,3312.1250599082377,False
all_genes,RP11-566K11.5,not an HGNC former symbol,,61,0.1139909928428606,3308.541193970264,False
all_genes,RP11-352G9.1,not an HGNC former symbol,,71,0.1326780408498869,3306.061972052875,False
all_genes,AP000295.10,not an HGNC former symbol,,71,0.1326780408498869,3295.086862986578,False
all_genes,RP11-166B2.8,not an HGNC former symbol,,51,0.0953039448358342,3287.56339314681,False
all_genes,RP11-766F14.2,not an HGNC former symbol,,49,0.091566535234429,3278.626701562754,False
all_genes,RP11-215E13.1,not an HGNC former symbol,,66,0.1233345168463737,3257.8599854143413,False
all_genes,RP11-353N14.4,not an HGNC former symbol,,68,0.127071926447779,3223.249688697959,False
all_genes,MGC39584,not an HGNC former symbol,,54,0.1009100592379421,3199.341995284918,False
all_genes,RP11-2B6.3,not an HGNC former symbol,,64,0.1195971072449685,3198.964246058514,False
all_genes,RP11-348J24.2,not an HGNC former symbol,,56,0.1046474688393474,3193.2854172909847,False
all_genes,RP1-92O14.6,not an HGNC former symbol,,58,0.1083848784407527,3164.4469233463624,False
all_genes,AC092415.1,not an HGNC former symbol,,59,0.1102535832414553,3145.482749827753,False
all_genes,RP11-766N7.3,not an HGNC former symbol,,47,0.0878291256330237,3144.767099309227,False
all_genes,RP11-243A14.1,not an HGNC former symbol,,60,0.1121222880421579,3141.5625709908763,False
all_genes,CTB-11I22.2,not an HGNC former symbol,,69,0.1289406312484816,3126.716398987911,False
all_genes,RP3-473B4.3,not an HGNC former symbol,,67,0.1252032216470764,3106.551296442047,False
all_genes,RP11-105C19.1,not an HGNC former symbol,,57,0.10651617364005,3094.0984466605623,False
all_genes,RP11-127B16.1,not an HGNC former symbol,,69,0.1289406312484816,3087.0005691663296,False
all_genes,RP11-495P10.1,not an HGNC former symbol,,72,0.1345467456505895,3080.6764984609854,False
all_genes,RP1-151F17.1,not an HGNC former symbol,,65,0.1214658120456711,3045.217751352515,False
all_genes,AC104820.2,not an HGNC former symbol,,60,0.1121222880421579,3043.391554347525,False
all_genes,AP000439.3,not an HGNC former symbol,,46,0.0859604208323211,3035.190966446993,False
all_genes,RP11-204L24.2,not an HGNC former symbol,,58,0.1083848784407527,3018.8969104450775,False
all_genes,RP5-1051H14.2,not an HGNC former symbol,,60,0.1121222880421579,3013.235104278713,False
all_genes,RP1-224A6.9,not an HGNC former symbol,,52,0.0971726496365369,3010.3351589585873,False
all_genes,CTC-338M12.2,not an HGNC former symbol,,59,0.1102535832414553,2998.525017840155,False
all_genes,RP11-1379J22.2,not an HGNC former symbol,,63,0.1177284024442658,2996.986339590091,False
all_genes,RP11-745C15.2,not an HGNC former symbol,,46,0.0859604208323211,2989.2899642982215,False
all_genes,LINC00977,not an HGNC former symbol,,30,0.0560611440210789,2981.5106788796093,False
all_genes,AC005624.2,not an HGNC former symbol,,68,0.127071926447779,2963.133196185846,False
