drug,n_lines,spearman,pearson,true_std
brd-k52037352,26,0.1952136752136752,0.06106144622412937,0.0638935747040281
brd-k09587429,26,0.1658119658119658,0.02652035402073627,0.05669982682055552
importazole,22,-0.2659514398644834,-0.0931080807148299,0.08852529283646768
sn-38,22,0.34387351778656133,0.5294938850934539,0.12931931481484812
bax channel blocker,22,-0.1575381140598532,-0.04475509661593141,0.08238947872071242
sepantronium bromide,25,0.08153846153846152,0.060255311486894704,0.14086633809646457
compound 7d-cis,22,0.13833992094861663,0.0576902504181009,0.06012832879415309
smer-3,23,0.016798418972332016,0.08937273527750189,0.11100789353681474
osi-930,23,-0.6482213438735179,-0.6165248961390514,0.08318078948088668
sid 26681509,24,0.4234782608695652,0.5153127866226039,0.0707571201583974
bardoxolone methyl,22,-0.34387351778656133,-0.3593918619652642,0.07129871188636655
raf265,16,0.23823529411764705,0.28407296811708505,0.09100147721987414
dactolisib,18,0.20330237358101136,0.22371082331986394,0.12822447595155345
gsk2636771,18,-0.029927760577915376,-0.07063095192939584,0.06096052363351634
col-3,18,-0.45304437564499483,-0.45746966175996884,0.07893648602730606
omacetaxine mepesuccinate,18,0.29205366357069146,0.3537435751180368,0.13520779348084686
sotrastaurin,17,0.5588235294117647,0.5075575934347101,0.06991941848851804
kpt185,18,-0.034055727554179564,-0.03414140892171494,0.17974320657054912
wz4002,17,-0.07107843137254903,0.05637141267558942,0.10215342686332395
avrainvillamide,18,0.5459236326109391,0.3242260392278624,0.06425221749688666
jw-74,18,0.07120743034055728,0.12783071470796992,0.0794026032133767
brd-k93367411-001-03-3,18,-0.017543859649122806,0.038681437824339776,0.06274541006344146
lrrk2-in-1,17,0.16911764705882354,0.15592632520241634,0.07062186015206236
alpelisib,18,0.347781217750258,0.3377678413511761,0.11318457484294128
pd 153035,18,-0.003095975232198142,-0.005635069186521666,0.08983578410142283
r428,17,0.19607843137254904,0.25223373666240473,0.07339981580274947
methylstat,18,0.2549019607843137,0.22709772095468547,0.09597792493854197
ibrutinib,17,0.6691176470588236,0.656505966713233,0.11413315448980804
hbx-41108,18,-0.12693498452012383,0.014703507610679109,0.09958567194945282
palmostatin b,18,-0.04643962848297213,0.1943648151799526,0.05975879750688436
etp-46464,17,0.23529411764705882,0.23603993911639473,0.10669166780857814
mira-1,18,0.24664602683178533,0.23552120208524518,0.07618942833698572
isonicotinohydroxamic acid,18,0.08359133126934985,0.09876023346157392,0.09125106207573613
pitstop2,17,0.286764705882353,0.2925856178368731,0.05657200546603573
tacedinaline,18,0.2549019607843137,0.31071848409332153,0.06625058716703083
at-406,17,0.17401960784313728,0.17054432055841098,0.07664267454520024
necrosulfonamide,18,0.32714138286893707,0.3040095031441148,0.10147080514318409
salermide,18,0.05675954592363261,0.18741409604426856,0.12490748278399609
brd-k55473186,15,-0.36785714285714277,-0.06446755954569851,0.11206009887551382
marinopyrrole a,18,0.021671826625386997,0.11141029060951359,0.08249303516505747
venetoclax,16,-0.22647058823529412,-0.1599599965109195,0.1267387238364428
gsk1059615,15,0.24285714285714283,0.04055877291046257,0.0995595101584057
brd-m00053801,15,0.049999999999999996,0.14834664183240198,0.1573159090050953
vaf347,15,-0.06071428571428571,-0.130451253726526,0.13221950784323022
fqi-1,15,0.16428571428571426,0.12365110739326574,0.10562308181465888
temsirolimus,15,0.20357142857142854,0.2552540321688145,0.09928495530529097
teniposide,15,0.2785714285714285,0.323535262940003,0.08016680421775063
cyclophosphamide,15,0.08214285714285713,0.06885677740838184,0.06007230022112896
tipifarnib,15,0.049999999999999996,0.05569874734624357,0.07286256435736824
tigecycline,15,0.5678571428571427,0.4513606841162028,0.061697545185244035
brd-k99584050,14,-0.03736263736263736,0.05997203906043369,0.05498202427074684
chembl5275075,14,0.04615384615384615,0.06544048193585018,0.0537616648903026
ifosfamide,15,0.34642857142857136,0.2506094775979995,0.06697425292875868
cil70,15,0.5285714285714286,0.5006773820926567,0.05969958543070294
brd-a94377914,15,0.0,-0.010341886429561908,0.0658589638043377
brd-k27188169,15,-0.1714285714285714,-0.18151764024915287,0.0635516113212162
tubastatin a,15,0.007142857142857141,0.06822140137699223,0.06856189300882715
cil55a,14,0.09010989010989012,0.1777540493603154,0.05097662281641414
cyanoquinoline 11,14,0.23956043956043957,0.07264934209516682,0.08384973866719109
elcpk,15,-0.010714285714285713,0.06661934443761365,0.09138942370138073
prima-1-met,14,0.16923076923076924,-0.04338055037898296,0.1055824230507389
brd-k27188169-navitoclax (2-1 mol-mol),13,-0.005494505494505494,0.14424521176435257,0.07736772201775012
brd-k42260513,12,-0.3076923076923077,-0.353349060440171,0.06634072050246922
dinaciclib,12,0.18181818181818185,0.11775582714850165,0.15715866977419563
pf-3758309,12,0.5104895104895105,0.3256781563094505,0.13968764184488422
mi-2,12,-0.34965034965034975,-0.3847662193324911,0.08470627566761604
belinostat,12,0.49650349650349657,0.3502966145064879,0.10582153085544471
skepinone-l,12,0.10489510489510491,0.02125236329193597,0.07192949313961014
brd-k99006945,12,0.3076923076923077,0.2205455610405834,0.13206595688144437
dabrafenib,12,-0.2867132867132868,0.4805367393066643,0.17106327589927606
mln2480,12,-0.3216783216783217,0.3291307706258009,0.06067662214342453
tivantinib,12,0.25874125874125875,0.2159162205045026,0.0988848974587179
avicin d,12,0.2027972027972028,0.07045010704090673,0.082333210648153
trametinib,12,0.7412587412587414,0.7403105576747473,0.27306205154058244
at13387,12,0.07692307692307693,0.09131348961832439,0.19633392083189494
cediranib,12,0.034965034965034975,0.03163911694284613,0.11130102123514805
cil55,14,0.15164835164835166,-0.002061439838645096,0.06395429064229696
flavopiridol,12,0.21678321678321683,0.2546036792656115,0.10699184526318989
azd1480,12,0.4545454545454546,0.3160727344270523,0.10011237395089355
o-6-benzylguanine,12,0.5594405594405596,0.4359621284507037,0.07921207475348702
tcmdc-125552,12,-0.1188811188811189,0.24279673213314965,0.13334176767904363
ro4929097,11,-0.07272727272727274,0.012964677853042533,0.05619875100826301
docetaxel,10,0.3939393939393939,0.41710804818855574,0.26524374380955673
ml312,9,0.2833333333333333,0.29980671862889485,0.06951903892606351
qs-11,9,-0.13333333333333333,-0.19604540016175687,0.0754624267983886
brd-k86535717,9,0.26666666666666666,0.11949278085575914,0.05081489413281384
brd-k34099515,9,-0.3666666666666667,-0.2469563921484373,0.05804353592651533
staurosporine,9,0.31666666666666665,0.34081292081831444,0.07133124701536564
brd-k48334597,9,0.65,0.7242392899906537,0.05834870210733996
brd-k13185470,9,-0.26666666666666666,-0.2556908754713702,0.05959668196095477
sitagliptin,9,-0.5166666666666667,-0.49409157362372647,0.051112314281294355
fgin-1-27,9,-0.03333333333333333,-0.1687783812898398,0.053363803037975784
ly-2157299,8,0.5000000000000001,0.6320299923819525,0.05647103409420162
fulvestrant,9,0.2833333333333333,0.4113503149471025,0.07400148517246419
neopeltolide,9,0.6833333333333333,0.7115194520083106,0.18393509268894334
