drug,n_lines,spearman,pearson,true_std
brd-a02303741,26,-0.2923076923076923,-0.1959104339710515,0.05484186199671656
brd-k66532283,24,0.19913043478260867,0.18198500701467085,0.11516519043879754
daporinad,26,0.13299145299145299,0.1294541335903272,0.12279907908533699
pf-750,25,0.10846153846153846,-0.010783092521548687,0.07789474600299799
selumetinib-vorinostat (8-1 mol-mol),24,-0.0626086956521739,-0.07051906859840065,0.13923475325167392
simvastatin,24,-0.22347826086956518,-0.21469261388439295,0.0858201182181965
salermide-plx-4032 (12-1 mol-mol),26,0.029059829059829054,0.040030852645246695,0.09119798866214944
bleomycin a2,23,0.1660079051383399,0.1886446579466648,0.12483745371558919
ml-031,25,0.08538461538461539,0.17846492374326556,0.10641669057371757
brd-k16147474,26,-0.21504273504273502,-0.24163552667950924,0.060293437634373455
austocystin d,24,-0.14869565217391303,-0.20378164342144647,0.1744606000639851
doramapimod,23,0.37154150197628455,0.4225391480676023,0.07402035499890737
abt-737,23,-0.1442687747035573,-0.09439178903366668,0.1056079971879241
brd-k52037352,26,0.08307692307692308,0.05226689325954405,0.0638935747040281
brd-k09587429,26,0.21367521367521364,0.14556173997531552,0.05669982682055552
importazole,22,0.16996047430830044,0.28820499353789075,0.08852529283646768
sn-38,22,0.03670242800677584,0.14584183495372144,0.12931931481484812
bax channel blocker,22,-0.29870129870129875,-0.2861159407897266,0.08238947872071242
sepantronium bromide,25,-0.0876923076923077,-0.006176220630616347,0.14086633809646457
compound 7d-cis,22,-0.19141727837380013,0.13221455132433568,0.06012832879415309
smer-3,23,0.16205533596837948,0.18312283960868983,0.11100789353681474
osi-930,23,0.11264822134387352,0.18029992108955278,0.08318078948088668
sid 26681509,24,0.019130434782608695,0.006046271658651868,0.0707571201583974
bardoxolone methyl,22,-0.2252964426877471,-0.31081070462817806,0.07129871188636655
raf265,16,-0.16176470588235295,-0.45037920621634586,0.09100147721987414
dactolisib,18,-0.281733746130031,-0.42820091645659925,0.12822447595155345
gsk2636771,18,0.1393188854489164,0.1431352520822273,0.06096052363351634
col-3,18,-0.31475748194014447,-0.3232415363850529,0.07893648602730606
omacetaxine mepesuccinate,18,-0.029927760577915376,-0.0763757796856539,0.13520779348084686
sotrastaurin,17,-0.30147058823529416,-0.16923783033997886,0.06991941848851804
kpt185,18,0.052631578947368425,0.14359751212711536,0.17974320657054912
wz4002,17,-0.3357843137254902,-0.4375006272471828,0.10215342686332395
avrainvillamide,18,-0.01547987616099071,-0.0021421427762592787,0.06425221749688666
jw-74,18,0.09803921568627451,-0.10984821348002032,0.0794026032133767
brd-k93367411-001-03-3,18,-0.03611971104231166,-7.277947785155892e-05,0.06274541006344146
lrrk2-in-1,17,-0.2916666666666667,-0.2583357278643835,0.07062186015206236
alpelisib,18,-0.543859649122807,-0.5626231310478348,0.11318457484294128
pd 153035,18,-0.6078431372549019,-0.6164014040336967,0.08983578410142283
r428,17,-0.4338235294117647,-0.34298516544922014,0.07339981580274947
methylstat,18,0.1455108359133127,0.11105696441937116,0.09597792493854197
ibrutinib,17,-0.5539215686274511,-0.6723458391043885,0.11413315448980804
hbx-41108,18,-0.2239422084623323,-0.2763261649109717,0.09958567194945282
palmostatin b,18,0.013415892672858616,-0.06978544360712925,0.05975879750688436
etp-46464,17,0.012254901960784315,0.13778739279046234,0.10669166780857814
mira-1,18,0.1413828689370485,0.32149131542338116,0.07618942833698572
isonicotinohydroxamic acid,18,-0.3787409700722394,-0.22732707324502438,0.09125106207573613
pitstop2,17,0.03921568627450981,0.25355227857347357,0.05657200546603573
tacedinaline,18,-0.5583075335397317,-0.45047118534352076,0.06625058716703083
at-406,17,-0.24509803921568632,-0.09166472501529761,0.07664267454520024
necrosulfonamide,18,-0.12487100103199174,-0.10600968761340968,0.10147080514318409
salermide,18,-0.12899896800825592,0.03050113964381583,0.12490748278399609
brd-k55473186,15,-0.15714285714285714,-0.08560980257375791,0.11206009887551382
marinopyrrole a,18,-0.413828689370485,-0.4052619921385603,0.08249303516505747
venetoclax,16,0.049999999999999996,-0.0663152686450184,0.1267387238364428
gsk1059615,15,-0.11785714285714284,-0.13367723836433532,0.0995595101584057
brd-m00053801,15,-0.6428571428571428,-0.5925399354532132,0.1573159090050953
vaf347,15,-0.028571428571428564,-0.22938510309969642,0.13221950784323022
fqi-1,15,-0.2071428571428571,-0.07591785236250151,0.10562308181465888
temsirolimus,15,0.28928571428571426,0.25846295840554107,0.09928495530529097
teniposide,15,0.07857142857142857,0.010434317299685025,0.08016680421775063
cyclophosphamide,15,-0.13214285714285715,-0.006740543899169643,0.06007230022112896
tipifarnib,15,0.25357142857142856,0.17490570618218632,0.07286256435736824
tigecycline,15,-0.075,-0.23932527264264963,0.061697545185244035
brd-k99584050,14,-0.02857142857142857,-0.07228422757548106,0.05498202427074684
chembl5275075,14,-0.2527472527472528,0.16183031076740959,0.0537616648903026
ifosfamide,15,-0.039285714285714285,-0.0009242322596701019,0.06697425292875868
cil70,15,0.43214285714285705,0.43199790137048305,0.05969958543070294
brd-a94377914,15,-0.13928571428571426,-0.08549599981297765,0.0658589638043377
brd-k27188169,15,-0.5892857142857142,-0.3136706849234518,0.0635516113212162
tubastatin a,15,-0.2071428571428571,-0.09745786397177358,0.06856189300882715
cil55a,14,0.1076923076923077,0.15700694053975398,0.05097662281641414
cyanoquinoline 11,14,0.02857142857142857,0.007532311769292255,0.08384973866719109
elcpk,15,-0.1857142857142857,-0.07501194133951938,0.09138942370138073
prima-1-met,14,0.2175824175824176,0.307424823782688,0.1055824230507389
brd-k27188169-navitoclax (2-1 mol-mol),13,-0.21978021978021978,-0.18010123510245898,0.07736772201775012
brd-k42260513,12,-0.5664335664335665,-0.14153820704171827,0.06634072050246922
dinaciclib,12,-0.11188811188811189,-0.26805702113811053,0.15715866977419563
pf-3758309,12,-0.31468531468531474,-0.3360692927519122,0.13968764184488422
mi-2,12,0.20979020979020982,0.3371651702058252,0.08470627566761604
belinostat,12,-0.20979020979020982,-0.014167830004156917,0.10582153085544471
skepinone-l,12,0.23076923076923078,0.4910979672629815,0.07192949313961014
brd-k99006945,12,0.1258741258741259,-0.1709321279757666,0.13206595688144437
dabrafenib,12,0.5384615384615385,0.022255125824211075,0.17106327589927606
mln2480,12,0.18181818181818185,0.11994452104968265,0.06067662214342453
tivantinib,12,-0.4265734265734266,-0.26793312908240885,0.0988848974587179
avicin d,12,0.06993006993006995,0.04752148362140293,0.082333210648153
trametinib,12,-0.41958041958041964,-0.3067174887927733,0.27306205154058244
at13387,12,-0.07692307692307693,-0.14818822275682958,0.19633392083189494
cediranib,12,-0.027972027972027972,0.1227819655836174,0.11130102123514805
cil55,14,0.12967032967032965,0.051466249632158075,0.06395429064229696
flavopiridol,12,-0.49650349650349657,-0.4231832448363685,0.10699184526318989
azd1480,12,-0.4755244755244756,-0.3999353106382879,0.10011237395089355
o-6-benzylguanine,12,-0.2937062937062937,-0.26263898578367006,0.07921207475348702
tcmdc-125552,12,0.5734265734265735,0.27737280739973214,0.13334176767904363
ro4929097,11,-0.16363636363636366,0.10827116459779203,0.05619875100826301
docetaxel,10,-0.1515151515151515,-0.23267734811334637,0.26524374380955673
ml312,9,0.03333333333333333,0.22445763184799356,0.06951903892606351
qs-11,9,0.2333333333333333,0.3350468551192117,0.0754624267983886
brd-k86535717,9,0.2333333333333333,0.29196950370073194,0.05081489413281384
brd-k34099515,9,0.2333333333333333,0.12058964803077665,0.05804353592651533
staurosporine,9,0.03333333333333333,-0.019255920587785413,0.07133124701536564
brd-k48334597,9,0.13333333333333333,0.06425295897813031,0.05834870210733996
brd-k13185470,9,0.38333333333333336,0.48423501524435264,0.05959668196095477
sitagliptin,9,0.5166666666666667,0.5146668854858627,0.051112314281294355
fgin-1-27,9,-0.08333333333333334,0.06359944944251095,0.053363803037975784
ly-2157299,8,-0.4523809523809524,-0.34800476245224693,0.05647103409420162
fulvestrant,9,0.11666666666666665,0.2224179037438233,0.07400148517246419
neopeltolide,9,0.06666666666666667,-0.16680106173169743,0.18393509268894334
