rep,seed,drug,program,cell_line,n_cells,rho,p,significant
X_pca,44,crizotinib,ProtMatu_score,RCM1_LARGE_INTESTINE,128,-0.16740104491807756,0.0589323155083844,False
X_pca,44,crizotinib,ProtMatu_score,RD_SOFT_TISSUE,261,-0.17917635914431224,0.0036804174309043995,True
X_pca,44,crizotinib,ProtMatu_score,RERFLCAD1_LUNG,243,-0.052734567338204266,0.41313939831140106,False
X_pca,44,crizotinib,ProtMatu_score,RERFLCAI_LUNG,763,-0.19797752670607885,3.501109604631069e-08,True
X_pca,44,crizotinib,ProtMatu_score,RT4_URINARY_TRACT,106,-0.1429593466515546,0.14376170251816506,False
X_pca,44,crizotinib,ProtMatu_score,RVH421_SKIN,239,-0.09793272523046455,0.13112078395920831,False
X_pca,44,crizotinib,ProtMatu_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.08121068346183809,0.01492293387843763,False
X_pca,44,crizotinib,ProtMatu_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.17612209980378005,0.00011404700035954448,True
X_pca,44,crizotinib,ProtMatu_score,SH10TC_STOMACH,351,-0.04440356847533905,0.40691077309516827,False
X_pca,44,crizotinib,ProtMatu_score,SKES1_BONE,91,-0.05860149551350932,0.5811064148076406,False
X_pca,44,crizotinib,ProtMatu_score,SKMEL2_SKIN,276,-0.08982838936979438,0.13659819563639958,False
X_pca,44,crizotinib,ProtMatu_score,SKMEL30_SKIN,353,-0.037111198759589355,0.4870411967112884,False
X_pca,44,crizotinib,ProtMatu_score,SKMEL5_SKIN,297,0.05121797631177683,0.3791140493657669,False
X_pca,44,crizotinib,ProtMatu_score,SKNAS_AUTONOMIC_GANGLIA,226,-0.22955101642472478,0.0005045360952676489,True
X_pca,44,crizotinib,ProtMatu_score,SNU1079_BILIARY_TRACT,73,-0.29847200476024205,0.010321083046148713,False
X_pca,44,crizotinib,ProtMatu_score,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,-0.2496324751167208,0.0005506602896506733,True
X_pca,44,crizotinib,ProtMatu_score,SNU308_BILIARY_TRACT,94,-0.13312285290872639,0.20085962104413962,False
X_pca,44,crizotinib,ProtMatu_score,SNU423_LIVER,212,-0.2829478745963117,2.8998944010546117e-05,True
X_pca,44,crizotinib,ProtMatu_score,SNU449_LIVER,282,-0.1262382383418453,0.03409311368393405,False
X_pca,44,crizotinib,ProtMatu_score,SNU46_UPPER_AERODIGESTIVE_TRACT,236,-0.03336444274401022,0.6100690660329164,False
X_pca,44,crizotinib,ProtMatu_score,SNU738_CENTRAL_NERVOUS_SYSTEM,379,-0.11957217407849677,0.01988597562201712,False
X_pca,44,crizotinib,ProtMatu_score,SNU899_UPPER_AERODIGESTIVE_TRACT,83,-0.4459848767161689,2.3838091686120126e-05,True
X_pca,44,crizotinib,ProtMatu_score,SNUC4_LARGE_INTESTINE,467,-0.18113549281694646,8.268197658956359e-05,True
X_pca,44,crizotinib,ProtMatu_score,SQ1_LUNG,238,0.04127957422669192,0.5262455232155812,False
X_pca,44,crizotinib,ProtMatu_score,SU8686_PANCREAS,82,-0.05925119721726641,0.5969647491936955,False
X_pca,44,crizotinib,ProtMatu_score,SW1088_CENTRAL_NERVOUS_SYSTEM,128,-0.1567005530800129,0.07732837665821292,False
X_pca,44,crizotinib,ProtMatu_score,SW1271_LUNG,115,0.14455283430864055,0.12323667220249039,False
X_pca,44,crizotinib,ProtMatu_score,SW1990_PANCREAS,307,-0.179596079745143,0.0015794771421974013,True
X_pca,44,crizotinib,ProtMatu_score,SW579_THYROID,217,0.036695092856854176,0.5908452757958758,False
X_pca,44,crizotinib,ProtMatu_score,T47D_BREAST,221,-0.11432778705945044,0.08997485627590965,False
X_pca,44,crizotinib,ProtMatu_score,TCCSUP_URINARY_TRACT,316,-0.0247187114235072,0.6615784108207917,False
X_pca,44,crizotinib,ProtMatu_score,TE10_OESOPHAGUS,219,-0.06785889640942179,0.31749165144248664,False
X_pca,44,crizotinib,ProtMatu_score,TE14_OESOPHAGUS,474,0.02675057851721752,0.5612623192815738,False
X_pca,44,crizotinib,ProtMatu_score,TE1_OESOPHAGUS,206,-0.14831153116075343,0.033378723282303804,False
X_pca,44,crizotinib,ProtMatu_score,TE6_OESOPHAGUS,551,-0.10026368577702842,0.018566694580918097,False
X_pca,44,crizotinib,ProtMatu_score,TE9_OESOPHAGUS,248,-0.26778313946168913,1.9194290091062597e-05,True
X_pca,44,crizotinib,ProtMatu_score,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.04883355726193476,0.6026674984819359,False
X_pca,44,crizotinib,ProtMatu_score,TOV112D_OVARY,78,-0.005741203251009168,0.9602126791211439,False
X_pca,44,crizotinib,ProtMatu_score,UACC257_SKIN,239,0.08013798844577066,0.21705603634757167,False
X_pca,44,crizotinib,ProtMatu_score,UMUC1_URINARY_TRACT,197,-0.10045499762175686,0.1601593586911705,False
X_pca,44,crizotinib,ProtMatu_score,VMCUB1_URINARY_TRACT,478,-0.14573945159677137,0.0013979935929956833,True
X_pca,44,crizotinib,ProtMatu_score,VMRCRCZ_KIDNEY,300,-0.2015478001360106,0.00044399673723919753,True
X_pca,44,crizotinib,ProtMatu_score,YD38_UPPER_AERODIGESTIVE_TRACT,624,-0.03135054539122806,0.43435662494366767,False
X_pca,44,crizotinib,ProtMatu_score,ZR751_BREAST,309,-0.14886522298034915,0.008771724458691154,False
X_pca,44,crizotinib,ProtDegra_score,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,-0.15458906604946554,0.00041377802637049493,True
X_pca,44,crizotinib,ProtDegra_score,8305C_THYROID,459,0.06588566023111221,0.15876544902169942,False
X_pca,44,crizotinib,ProtDegra_score,A204_SOFT_TISSUE,250,-0.0009258439686170674,0.9883788088413326,False
X_pca,44,crizotinib,ProtDegra_score,A2058_SKIN,294,-0.15183465557245676,0.00912151458163223,False
X_pca,44,crizotinib,ProtDegra_score,A375_SKIN,593,-0.04909666887232787,0.23256428208814245,False
X_pca,44,crizotinib,ProtDegra_score,ACCMESO1_PLEURA,162,-0.24650928118343382,0.0015658200982052693,True
X_pca,44,crizotinib,ProtDegra_score,ASPC1_PANCREAS,290,0.029122955663694598,0.6213705223838577,False
X_pca,44,crizotinib,ProtDegra_score,BCPAP_THYROID,152,-0.05058135064720552,0.5360104184923131,False
X_pca,44,crizotinib,ProtDegra_score,BFTC909_KIDNEY,379,-0.18219700791733456,0.0003636256458006136,True
X_pca,44,crizotinib,ProtDegra_score,BHY_UPPER_AERODIGESTIVE_TRACT,145,-0.23866390725159287,0.003841193808600549,True
X_pca,44,crizotinib,ProtDegra_score,BICR16_UPPER_AERODIGESTIVE_TRACT,212,-0.06082507336407855,0.37820600588986414,False
X_pca,44,crizotinib,ProtDegra_score,BICR31_UPPER_AERODIGESTIVE_TRACT,248,-0.06313483064338389,0.3220697549368367,False
X_pca,44,crizotinib,ProtDegra_score,BICR56_UPPER_AERODIGESTIVE_TRACT,81,-0.35982791135888587,0.0009690227459604173,True
X_pca,44,crizotinib,ProtDegra_score,BICR6_UPPER_AERODIGESTIVE_TRACT,286,-0.06572389321941251,0.26793853424569325,False
X_pca,44,crizotinib,ProtDegra_score,BT474_BREAST,125,-0.01086340406180841,0.9042931108582803,False
X_pca,44,crizotinib,ProtDegra_score,BT549_BREAST,266,-0.09983393899340472,0.10424027470454113,False
X_pca,44,crizotinib,ProtDegra_score,CAKI2_KIDNEY,278,0.021557789261316778,0.7204464169058997,False
X_pca,44,crizotinib,ProtDegra_score,CALU6_LUNG,258,-0.27111677732735,1.0024991370373711e-05,True
X_pca,44,crizotinib,ProtDegra_score,CAMA1_BREAST,291,0.002346014921742961,0.968214449020753,False
X_pca,44,crizotinib,ProtDegra_score,CAS1_CENTRAL_NERVOUS_SYSTEM,133,-0.20887642555748098,0.015829663614270156,False
X_pca,44,crizotinib,ProtDegra_score,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.06855008785448533,0.2841917593787984,False
X_pca,44,crizotinib,ProtDegra_score,COLO741_SKIN,329,-0.018519339116666138,0.7378811268622214,False
X_pca,44,crizotinib,ProtDegra_score,COLO792_SKIN,271,-0.0095181547225185,0.8760583528649566,False
X_pca,44,crizotinib,ProtDegra_score,COV434_OVARY,88,-0.20225688711797918,0.05878599725185249,False
X_pca,44,crizotinib,ProtDegra_score,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,-0.27313177552582474,0.00041935571608198966,True
X_pca,44,crizotinib,ProtDegra_score,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.030132368374117674,0.6214045849727674,False
X_pca,44,crizotinib,ProtDegra_score,EBC1_LUNG,186,-0.1193392441639784,0.10471737927741398,False
X_pca,44,crizotinib,ProtDegra_score,EFE184_ENDOMETRIUM,86,0.00023586129469244305,0.9982803362367892,False
X_pca,44,crizotinib,ProtDegra_score,EFM192A_BREAST,333,-0.17654609305446922,0.0012164418560461363,True
X_pca,44,crizotinib,ProtDegra_score,EKVX_LUNG,146,-0.18766328039733632,0.02331431408864885,False
X_pca,44,crizotinib,ProtDegra_score,FTC133_THYROID,140,0.054969877874728144,0.518882401002549,False
X_pca,44,crizotinib,ProtDegra_score,GOS3_CENTRAL_NERVOUS_SYSTEM,191,-0.07511041723920396,0.3017480079185075,False
X_pca,44,crizotinib,ProtDegra_score,HCC1428_BREAST,127,-0.3434785792764645,7.701339524111183e-05,True
X_pca,44,crizotinib,ProtDegra_score,HCC366_LUNG,202,-0.18457113572313905,0.008548520109842656,True
X_pca,44,crizotinib,ProtDegra_score,HCC38_BREAST,200,-0.37764589055759523,3.5327510077503025e-08,True
X_pca,44,crizotinib,ProtDegra_score,HCC56_LARGE_INTESTINE,99,-0.24547537547786696,0.014324345144148664,False
X_pca,44,crizotinib,ProtDegra_score,HDQP1_BREAST,64,-0.1564102564102564,0.21711599510539503,False
X_pca,44,crizotinib,ProtDegra_score,HEC151_ENDOMETRIUM,250,0.008793796418413317,0.8899654002752472,False
X_pca,44,crizotinib,ProtDegra_score,HEC251_ENDOMETRIUM,107,-0.20115010090323085,0.03774997641301419,False
X_pca,44,crizotinib,ProtDegra_score,HEC6_ENDOMETRIUM,161,0.07338878385271198,0.3548661230191272,False
X_pca,44,crizotinib,ProtDegra_score,HEP3B217_LIVER,118,-0.1222130108827891,0.18737354282640725,False
X_pca,44,crizotinib,ProtDegra_score,HMC18_BREAST,293,-0.06928428502378715,0.2370836376611894,False
X_pca,44,crizotinib,ProtDegra_score,HOS_BONE,829,-0.10346435087328999,0.0028590877975564876,True
X_pca,44,crizotinib,ProtDegra_score,HS852T_SKIN,162,-0.23462158355630738,0.0026542028218843427,True
X_pca,44,crizotinib,ProtDegra_score,HT1080_SOFT_TISSUE,516,-0.3164065244015405,1.8409362724602465e-13,True
X_pca,44,crizotinib,ProtDegra_score,HT1197_URINARY_TRACT,74,0.16414904332112265,0.16225628770590408,False
X_pca,44,crizotinib,ProtDegra_score,HT55_LARGE_INTESTINE,211,0.19262723997629108,0.004988200868954341,True
X_pca,44,crizotinib,ProtDegra_score,HUH28_BILIARY_TRACT,139,-0.35250878340055347,2.0818847024641052e-05,True
X_pca,44,crizotinib,ProtDegra_score,HUH6_LIVER,338,-0.04784839472612388,0.38052704795483294,False
X_pca,44,crizotinib,ProtDegra_score,HUPT3_PANCREAS,136,-0.28339636728999434,0.0008280352826418611,True
X_pca,44,crizotinib,ProtDegra_score,HUPT4_PANCREAS,56,-0.0017088466996121054,0.9900271670004809,False
X_pca,44,crizotinib,ProtDegra_score,IALM_LUNG,322,0.11808400389591305,0.034165151129682866,False
X_pca,44,crizotinib,ProtDegra_score,IGR1_SKIN,725,-0.07234597810638563,0.05151485284554953,False
X_pca,44,crizotinib,ProtDegra_score,IGR37_SKIN,347,-0.02144445254226194,0.6905783798018106,False
X_pca,44,crizotinib,ProtDegra_score,IM95_STOMACH,185,0.05757894373025766,0.43627647552993487,False
X_pca,44,crizotinib,ProtDegra_score,JHH6_LIVER,206,0.004569892657696901,0.9480215101369946,False
X_pca,44,crizotinib,ProtDegra_score,JHOC5_OVARY,145,-0.25695272737653035,0.0018091419372880599,True
X_pca,44,crizotinib,ProtDegra_score,KALS1_CENTRAL_NERVOUS_SYSTEM,288,-0.13457897117123124,0.022350981724906002,False
X_pca,44,crizotinib,ProtDegra_score,KMRC3_KIDNEY,245,0.02960336340118044,0.6447287779990176,False
X_pca,44,crizotinib,ProtDegra_score,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.029149499671331115,0.704253373194251,False
X_pca,44,crizotinib,ProtDegra_score,KPL1_BREAST,276,0.06056135022748861,0.3161142672627895,False
X_pca,44,crizotinib,ProtDegra_score,KPNSI9S_AUTONOMIC_GANGLIA,129,-0.07998445872758905,0.36756107714095737,False
X_pca,44,crizotinib,ProtDegra_score,KYSE520_OESOPHAGUS,323,-0.22725325069462554,3.748299733306472e-05,True
X_pca,44,crizotinib,ProtDegra_score,LI7_LIVER,196,-0.007952904144809638,0.9119095720060301,False
X_pca,44,crizotinib,ProtDegra_score,LMSU_STOMACH,255,-0.1795189673439537,0.00402744026588122,True
X_pca,44,crizotinib,ProtDegra_score,LNCAPCLONEFGC_PROSTATE,129,0.021922671083601308,0.8052179889856038,False
X_pca,44,crizotinib,ProtDegra_score,LS1034_LARGE_INTESTINE,146,0.18003298883087204,0.029671522930516885,False
X_pca,44,crizotinib,ProtDegra_score,LS180_LARGE_INTESTINE,361,-0.07450117945739063,0.15778015723533648,False
X_pca,44,crizotinib,ProtDegra_score,MCF7_BREAST,143,-0.12760687856150635,0.12881798373887912,False
X_pca,44,crizotinib,ProtDegra_score,MDAMB361_BREAST,135,-0.15211760861369428,0.078191638911904,False
X_pca,44,crizotinib,ProtDegra_score,MFE319_ENDOMETRIUM,191,-0.03804258672031653,0.6013243552039405,False
X_pca,44,crizotinib,ProtDegra_score,MKN45_STOMACH,118,0.1419412564959624,0.12521744380229913,False
X_pca,44,crizotinib,ProtDegra_score,MKN7_STOMACH,258,-0.154838937341762,0.012772865134467367,False
X_pca,44,crizotinib,ProtDegra_score,MSTO211H_PLEURA,297,-0.0530912201531123,0.3619043405349233,False
X_pca,44,crizotinib,ProtDegra_score,NCIH1299_LUNG,534,-0.09198200233515179,0.03357940208044274,False
X_pca,44,crizotinib,ProtDegra_score,NCIH1373_LUNG,164,-0.22119745458929105,0.004421822904682149,True
X_pca,44,crizotinib,ProtDegra_score,NCIH1435_LUNG,267,-0.0906203415133727,0.13971813606793076,False
X_pca,44,crizotinib,ProtDegra_score,NCIH1792_LUNG,111,0.05843794013238942,0.5423697806290149,False
X_pca,44,crizotinib,ProtDegra_score,NCIH1944_LUNG,414,-0.14532582222669502,0.003039134663799839,True
X_pca,44,crizotinib,ProtDegra_score,NCIH2087_LUNG,219,-0.23539106263346982,0.0004430319387133622,True
X_pca,44,crizotinib,ProtDegra_score,NCIH2110_LUNG,1990,-0.0002732079012363613,0.9902820163905445,False
X_pca,44,crizotinib,ProtDegra_score,NCIH2126_LUNG,264,-0.043644520809367406,0.4801190689768288,False
X_pca,44,crizotinib,ProtDegra_score,NCIH2170_LUNG,142,-0.05509755024216294,0.5148819559225527,False
X_pca,44,crizotinib,ProtDegra_score,NCIH2228_LUNG,367,0.040114733520120384,0.44357241441948464,False
X_pca,44,crizotinib,ProtDegra_score,NCIH226_LUNG,235,-0.052573032741839325,0.42244486487041677,False
X_pca,44,crizotinib,ProtDegra_score,NCIH2444_LUNG,237,0.1208926353619706,0.06315493508776687,False
X_pca,44,crizotinib,ProtDegra_score,NCIH2452_PLEURA,538,-0.1006484714493262,0.01954206218303358,False
X_pca,44,crizotinib,ProtDegra_score,NCIH292_LUNG,213,-0.22228624436492098,0.0010906712718674817,True
X_pca,44,crizotinib,ProtDegra_score,NCIH358_LUNG,336,-0.034367726895841375,0.5301292870434086,False
X_pca,44,crizotinib,ProtDegra_score,NCIH446_LUNG,196,-0.16697964392934564,0.019324597959018034,False
X_pca,44,crizotinib,ProtDegra_score,NCIH460_LUNG,837,-0.09426715769958713,0.006348000112298538,True
X_pca,44,crizotinib,ProtDegra_score,NCIH522_LUNG,208,-0.15925023570282487,0.021585653368763672,False
X_pca,44,crizotinib,ProtDegra_score,NCIH650_LUNG,271,0.012319206829487126,0.8400183670765564,False
X_pca,44,crizotinib,ProtDegra_score,NCIH747_LARGE_INTESTINE,80,-0.17965412362078081,0.11080420291482632,False
X_pca,44,crizotinib,ProtDegra_score,OAW28_OVARY,161,-0.15715946350860693,0.04648285127560871,False
X_pca,44,crizotinib,ProtDegra_score,ONCODG1_OVARY,270,-0.11019299366346594,0.07064323386291838,False
X_pca,44,crizotinib,ProtDegra_score,OSRC2_KIDNEY,126,-0.2151934236124259,0.015525262075691864,False
X_pca,44,crizotinib,ProtDegra_score,OUMS23_LARGE_INTESTINE,107,-0.03563022740877031,0.7155976259432082,False
X_pca,44,crizotinib,ProtDegra_score,OVCAR4_OVARY,283,-0.1068130822031105,0.07280406651774286,False
X_pca,44,crizotinib,ProtDegra_score,OVK18_OVARY,178,-0.18452545922782917,0.013672906439972378,False
X_pca,44,crizotinib,ProtDegra_score,OVSAHO_OVARY,227,0.08477287136869727,0.2032051907509278,False
X_pca,44,crizotinib,ProtDegra_score,OVTOKO_OVARY,209,-0.04762504103745091,0.4934911636237482,False
X_pca,44,crizotinib,ProtDegra_score,PANC0203_PANCREAS,506,-0.06430030319721672,0.1486497392384237,False
X_pca,44,crizotinib,ProtDegra_score,PATU8988S_PANCREAS,244,0.04104812511754521,0.5233638780100259,False
X_pca,44,crizotinib,ProtDegra_score,PC3_PROSTATE,169,-0.0996564663239622,0.1973527026672149,False
X_pca,44,crizotinib,ProtDegra_score,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,-0.02286674363657435,0.7466779268777685,False
X_pca,44,crizotinib,ProtDegra_score,PK45H_PANCREAS,271,-0.06280277562599877,0.3029619007101047,False
X_pca,44,crizotinib,ProtDegra_score,PK59_PANCREAS,174,-0.11240696583916694,0.13974353709404475,False
X_pca,44,crizotinib,ProtDegra_score,RCC10RGB_KIDNEY,233,-0.35681820337986037,2.1089185916567213e-08,True
X_pca,44,crizotinib,ProtDegra_score,RCM1_LARGE_INTESTINE,128,-0.1433380304875112,0.10650078478064028,False
X_pca,44,crizotinib,ProtDegra_score,RD_SOFT_TISSUE,261,-0.22241199374061466,0.00029302169931460544,True
X_pca,44,crizotinib,ProtDegra_score,RERFLCAD1_LUNG,243,0.004095864556741595,0.9493530242733318,False
X_pca,44,crizotinib,ProtDegra_score,RERFLCAI_LUNG,763,-0.15308872525451708,2.168350745207032e-05,True
X_pca,44,crizotinib,ProtDegra_score,RT4_URINARY_TRACT,106,-0.12987673855429296,0.18452984136182343,False
X_pca,44,crizotinib,ProtDegra_score,RVH421_SKIN,239,0.029982408662291137,0.6446620152560626,False
X_pca,44,crizotinib,ProtDegra_score,SCC25_UPPER_AERODIGESTIVE_TRACT,898,-0.04205998862175955,0.20795862950102514,False
X_pca,44,crizotinib,ProtDegra_score,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.07815531947734919,0.0888545597619911,False
X_pca,44,crizotinib,ProtDegra_score,SH10TC_STOMACH,351,-0.1436062776932001,0.00704209095114916,True
X_pca,44,crizotinib,ProtDegra_score,SKES1_BONE,91,0.005542327937171558,0.9584171761711745,False
X_pca,44,crizotinib,ProtDegra_score,SKMEL2_SKIN,276,-0.1409273094879511,0.019163441263938576,False
X_pca,44,crizotinib,ProtDegra_score,SKMEL30_SKIN,353,0.018735849202121874,0.7257407260835768,False
X_pca,44,crizotinib,ProtDegra_score,SKMEL5_SKIN,297,0.16101288099520325,0.005413929829084313,True
X_pca,44,crizotinib,ProtDegra_score,SKNAS_AUTONOMIC_GANGLIA,226,-0.11268602040541273,0.09102110934040705,False
X_pca,44,crizotinib,ProtDegra_score,SNU1079_BILIARY_TRACT,73,-0.15832221339954333,0.18095732847274912,False
X_pca,44,crizotinib,ProtDegra_score,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.0431809941865082,0.5562680076119102,False
X_pca,44,crizotinib,ProtDegra_score,SNU308_BILIARY_TRACT,94,0.126482870233191,0.22445203310086584,False
X_pca,44,crizotinib,ProtDegra_score,SNU423_LIVER,212,-0.13710365552300638,0.046164899379841334,False
X_pca,44,crizotinib,ProtDegra_score,SNU449_LIVER,282,-0.07561259804246603,0.20554009022890465,False
X_pca,44,crizotinib,ProtDegra_score,SNU46_UPPER_AERODIGESTIVE_TRACT,236,-0.006091783943341311,0.9258338612516945,False
X_pca,44,crizotinib,ProtDegra_score,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.020618456712882025,0.6890716949217628,False
X_pca,44,crizotinib,ProtDegra_score,SNU899_UPPER_AERODIGESTIVE_TRACT,83,-0.46772737778192885,8.258345490850431e-06,True
X_pca,44,crizotinib,ProtDegra_score,SNUC4_LARGE_INTESTINE,467,-0.09215373180591133,0.0465514124503639,False
X_pca,44,crizotinib,ProtDegra_score,SQ1_LUNG,238,-0.0528506015614246,0.4170130722077622,False
X_pca,44,crizotinib,ProtDegra_score,SU8686_PANCREAS,82,0.052198235752646246,0.6414042142922814,False
X_pca,44,crizotinib,ProtDegra_score,SW1088_CENTRAL_NERVOUS_SYSTEM,128,-0.11458892165276707,0.19776164571305857,False
X_pca,44,crizotinib,ProtDegra_score,SW1271_LUNG,115,0.17391733196067136,0.06304500289106986,False
X_pca,44,crizotinib,ProtDegra_score,SW1990_PANCREAS,307,-0.13470760363133644,0.018205470126766286,False
X_pca,44,crizotinib,ProtDegra_score,SW579_THYROID,217,-0.04836429562329927,0.4784792811595913,False
X_pca,44,crizotinib,ProtDegra_score,T47D_BREAST,221,-0.08536947030059894,0.2061508503666294,False
X_pca,44,crizotinib,ProtDegra_score,TCCSUP_URINARY_TRACT,316,-0.009409746882296644,0.8676752518064712,False
X_pca,44,crizotinib,ProtDegra_score,TE10_OESOPHAGUS,219,-0.004048493954068521,0.9524984178402485,False
X_pca,44,crizotinib,ProtDegra_score,TE14_OESOPHAGUS,474,0.040686212604633176,0.3767886691122251,False
X_pca,44,crizotinib,ProtDegra_score,TE1_OESOPHAGUS,206,-0.09800112841022647,0.16109524780376383,False
X_pca,44,crizotinib,ProtDegra_score,TE6_OESOPHAGUS,551,-0.13220771712889365,0.0018710173476575449,True
X_pca,44,crizotinib,ProtDegra_score,TE9_OESOPHAGUS,248,-0.36645767390320944,2.6797890041831136e-09,True
X_pca,44,crizotinib,ProtDegra_score,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.12766767194118345,0.17202449524146793,False
X_pca,44,crizotinib,ProtDegra_score,TOV112D_OVARY,78,0.016300361669529643,0.8873596186064409,False
X_pca,44,crizotinib,ProtDegra_score,UACC257_SKIN,239,0.03182086681701099,0.6244994091232633,False
X_pca,44,crizotinib,ProtDegra_score,UMUC1_URINARY_TRACT,197,0.09802439661836646,0.17056673986862375,False
X_pca,44,crizotinib,ProtDegra_score,VMCUB1_URINARY_TRACT,478,-0.156170199581236,0.0006114385219987426,True
