rep,seed,drug,cell_line,n_cells,r2_confounds,r2_confounds_adj,rho_total_counts,rho_genes_detected,rho_mito_fraction,rho_cell_cycle_G1S,rho_cell_cycle_G2M
X_pca,44,crizotinib,NCIH2452_PLEURA,538,0.16867955725848516,0.1608663952026439,0.036901425680944414,0.09224079776329229,0.09324551024916243,-0.07845907762517158,0.3942992732253442
X_pca,44,crizotinib,NCIH292_LUNG,213,0.015850540233041888,-0.007921185848285495,0.08419848084226826,0.1017825781772166,0.1541596608393085,0.039630935823686694,0.09026679556644655
X_pca,44,crizotinib,NCIH358_LUNG,336,0.060258840869305774,0.04602033845823472,-0.16105678508374108,-0.16128841172418898,0.048755164406876175,-0.13284670228220843,0.0834237105752527
X_pca,44,crizotinib,NCIH446_LUNG,196,0.09141043116837289,0.06750017935701436,0.19885424129152396,0.22157860261415044,0.07982213580473188,0.08455781863198904,0.23160865865157435
X_pca,44,crizotinib,NCIH460_LUNG,837,0.016015732806260785,0.010095249850823107,0.043735730979075585,0.02376217674678524,0.041684763008735304,-0.01760186555039415,0.09061837083493875
X_pca,44,crizotinib,NCIH522_LUNG,208,0.19199591698722596,0.1719958159225533,-0.07775989001079589,-0.13801552960620814,0.42817632405733086,0.05404935065418791,0.0387070748831378
X_pca,44,crizotinib,NCIH650_LUNG,271,0.010346318096182805,-0.008326392883134526,0.02657098295030885,0.002216438272334035,-0.024675011455996914,-0.023407658769891117,-0.1061358627438889
X_pca,44,crizotinib,NCIH747_LARGE_INTESTINE,80,0.13040095709617994,0.07164426500808396,0.09303797468354431,0.11813243162668642,0.1760900140646976,-0.07658272727936989,-0.224930994676827
X_pca,44,crizotinib,OAW28_OVARY,161,0.021896782671888215,-0.00965493401611539,0.0775017253278123,0.029487396075774497,0.11388601334253509,-0.04501386734227586,-0.008116264591738968
X_pca,44,crizotinib,ONCODG1_OVARY,270,0.07883562732595062,0.061389332388942175,0.22989280450425317,0.1813774719730923,0.0842575191551172,0.15607138965075285,0.08250025415724292
X_pca,44,crizotinib,OSRC2_KIDNEY,126,0.12440343607715121,0.08792024591369918,0.1735313085864267,0.22795418958989572,-0.12856692913385828,0.005222362871753145,0.04458962695040389
X_pca,44,crizotinib,OUMS23_LARGE_INTESTINE,107,0.042596352269365756,-0.004799867915318945,-0.04440721800975725,0.003242626331409075,0.061276670781167344,-0.19442090568673878,-0.08842322848865569
X_pca,44,crizotinib,OVCAR4_OVARY,283,0.12730105761557886,0.11154836912488542,-0.03651796228891568,0.020477154334213873,0.13189096234424819,0.2273203661182237,0.31255762781229834
X_pca,44,crizotinib,OVK18_OVARY,178,0.12125927136382342,0.09571448274067873,0.21281322229667157,0.13529066929352657,0.1520572298545954,-0.16240781169771157,-0.20528296346464864
X_pca,44,crizotinib,OVSAHO_OVARY,227,0.006691689057016337,-0.015781349652100873,0.08369838869521863,0.07257758188444724,0.00549583580408274,-0.00441555796819406,0.05749819181650957
X_pca,44,crizotinib,OVTOKO_OVARY,209,0.03396286294834727,0.010168844794365639,0.12346608882310413,0.11082816990289472,0.1084178978915821,0.005137639038976267,0.07023185733988879
X_pca,44,crizotinib,PANC0203_PANCREAS,506,0.06730703487785117,0.057980105226629663,-0.04924505082985389,-0.04609154749708986,0.21201336495882675,-0.14443005065870795,0.10625840043875598
X_pca,44,crizotinib,PATU8988S_PANCREAS,244,0.09612137746700467,0.07713233077513504,0.0162633392941487,-0.05310471402395569,-0.1134175102949498,-0.15703185600573444,-0.07579378232707083
X_pca,44,crizotinib,PC3_PROSTATE,169,0.10203732187261894,0.07449245444539876,-0.03492371702518365,-0.019974168333475147,0.1268857838993586,0.20264893829592384,0.14892928022429952
X_pca,44,crizotinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.10088452353339572,0.07794790423577824,-0.24457796856812364,-0.2788059234301898,0.03497194804400666,-0.05535356609004098,0.08036983343159536
X_pca,44,crizotinib,PK45H_PANCREAS,271,0.0872156820048835,0.06999333638233418,-0.0890652643720412,-0.11174176191278168,0.1498673516146926,0.1127261435687043,0.05314600522410176
X_pca,44,crizotinib,PK59_PANCREAS,174,0.05407923454604413,0.02592683081229552,-0.24722230131837464,-0.15991617049573786,0.09809504826447223,0.047500402917784214,-0.08219966012631531
X_pca,44,crizotinib,RCC10RGB_KIDNEY,233,0.1896882211177916,0.17183994404990166,0.009446521140119235,0.04582528729748433,0.4207915438121151,-0.01694072288625188,0.05209666930272242
X_pca,44,crizotinib,RCM1_LARGE_INTESTINE,128,0.032206008317768875,-0.0074576798659291565,-0.003937007874015748,0.010552126877351827,-0.028451748763962646,0.0048526049848125535,0.14649129332833083
X_pca,44,crizotinib,RD_SOFT_TISSUE,261,0.13330418108955855,0.1163101454246479,0.0355336424565169,0.04022020699174894,0.3108064875372062,0.12732085375549085,0.17707741176229538
X_pca,44,crizotinib,RERFLCAD1_LUNG,243,0.05336758240639805,0.03339643435590012,0.010765471209424692,-0.015354810275006011,0.07580608201571938,0.021106543195709815,0.03106746099948042
X_pca,44,crizotinib,RERFLCAI_LUNG,763,0.08740904064239563,0.08138135927279444,-0.23243132572132483,-0.22373739977708917,0.14265220545976354,0.08955279806185182,-0.21954813346605392
X_pca,44,crizotinib,RT4_URINARY_TRACT,106,0.19228436600324972,0.1518985843034122,0.0022621413762859304,-0.15100423458806655,-0.06385872987883216,-0.17269315061591556,-0.31537979036246466
X_pca,44,crizotinib,RVH421_SKIN,239,0.14912950465705543,0.13087048115184197,-0.08926549699377659,-0.14430340413749548,-0.22682922541401498,0.17914557487167557,0.15020014042252264
X_pca,44,crizotinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.029727308703017652,0.024288560433415762,-0.09037302457846196,-0.10298677025876364,0.030641846645081464,0.0024899757263854494,0.030017915166637904
X_pca,44,crizotinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.03909515803082897,0.028850969950134142,0.10174690832145018,0.12008759881239074,0.15542702624020963,0.1140371017125073,0.08480753425736538
X_pca,44,crizotinib,SH10TC_STOMACH,351,0.05703091921041836,0.04336470064825049,-0.0694488989029525,-0.05069480283476214,0.1786260961260961,0.060761305505579996,-0.16117840697244898
X_pca,44,crizotinib,SKES1_BONE,91,0.06982700884714599,0.015110950544036994,-0.20165631469979298,-0.18323127275045625,-0.036996336996337,0.025672980064624835,0.016308459217424354
X_pca,44,crizotinib,SKMEL2_SKIN,276,0.05018814340838107,0.032599034952980666,0.031700193604658984,0.05569111329159543,0.04272827157146731,0.17269293438917918,0.1260479512294262
X_pca,44,crizotinib,SKMEL30_SKIN,353,0.106233958816627,0.09335548560072826,-0.12568993701357942,-0.13208409740193813,0.042835021846641376,0.08251171858173521,0.2736830517998759
X_pca,44,crizotinib,SKMEL5_SKIN,297,0.038938108642761815,0.02242501772597083,0.1536593205842354,0.1436384536160584,-0.024452304653646936,0.03434908553907845,-0.046820527266900044
X_pca,44,crizotinib,SKNAS_AUTONOMIC_GANGLIA,226,0.07604362215481453,0.05504461356742396,-0.1835937652285188,-0.2221900523821631,0.13053838056995828,0.03013225256652623,-0.058795613096764406
X_pca,44,crizotinib,SNU1079_BILIARY_TRACT,73,0.2426270332894881,0.18610666263944986,0.2362705170924349,0.30161668517832907,0.19199679131185984,0.36747759287343185,0.4115637076182808
X_pca,44,crizotinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.14199070169154593,0.11841901767208296,0.0938827700235074,0.06800353616946045,0.22791656959366596,0.18646292409276535,0.3012090405845943
X_pca,44,crizotinib,SNU308_BILIARY_TRACT,94,0.10386255784443699,0.05294565772196169,-0.21625624483125178,-0.218329727017019,0.1089694036051006,-0.16806164139600527,0.0634617885490575
X_pca,44,crizotinib,SNU423_LIVER,212,0.123765631752084,0.1024978072800472,-0.20171084631728492,-0.23018767524257217,0.02317022946046124,0.02874403763531456,0.026062049289897447
X_pca,44,crizotinib,SNU449_LIVER,282,0.07756861430311723,0.06085790079411568,0.2019989140030495,0.20540639173643213,0.09526241705530931,0.020175159425408873,0.17760847608432084
X_pca,44,crizotinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.09740403091078376,0.07778237940884436,0.03180396864886085,0.008676352909875314,-0.2600775105333072,0.029055150693285625,0.2008603776206567
X_pca,44,crizotinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.1280174538701242,0.11632867979331618,0.17552634615632703,0.13767196293201234,0.02727266715601669,-0.09750747872126703,0.3033816791441165
X_pca,44,crizotinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.24128162700501188,0.19201420018715554,-0.3541203140086478,-0.3060494112888486,0.5066747827547122,0.027612625616729433,-0.004470845052684606
X_pca,44,crizotinib,SNUC4_LARGE_INTESTINE,467,0.03745953970877314,0.027019838404096053,-0.10926486935840724,-0.13475020791493458,0.01907129487521176,-0.08673321717092584,0.0025838172823688037
X_pca,44,crizotinib,SQ1_LUNG,238,0.06393779699971947,0.04376404262471345,0.1356968914321201,0.14896735829927452,0.1848289975383194,-0.07214333956833822,0.10742938730702743
X_pca,44,crizotinib,SU8686_PANCREAS,82,0.13576717986794817,0.07890975749083962,0.024041967327303796,0.0395838094927134,0.14254307201706556,-0.2835670634197191,0.19530803598441135
X_pca,44,crizotinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.10322477610702696,0.06647169316059365,0.08869140267350302,0.07615110049354473,-0.040445889031312944,0.1701449491017895,0.300357507149735
X_pca,44,crizotinib,SW1271_LUNG,115,0.09556338311826729,0.054075464912683224,-0.1669612562139983,-0.20922516067850316,-0.05061942712854099,0.0398686170284626,0.09190046516470629
X_pca,44,crizotinib,SW1990_PANCREAS,307,0.1108419347995897,0.09607186727134376,-0.24523158389799513,-0.26495723659963116,0.07369219526720965,-0.16322839882202608,-0.14790680265184292
X_pca,44,crizotinib,SW579_THYROID,217,0.10793859767634684,0.08679970188668684,0.13157128294742976,0.16319037281685075,0.006088022660973239,-0.053844107694542204,0.33138452839171517
X_pca,44,crizotinib,T47D_BREAST,221,0.04609350034184112,0.023909628256767568,-0.0058617869027837825,0.04800332195998604,0.06215326803562097,0.1398543361190292,0.17153018699400205
X_pca,44,crizotinib,TCCSUP_URINARY_TRACT,316,0.07486088146184322,0.059939282775743896,-0.01997516842223465,0.031150097247247335,-0.07863921673768738,-0.005931145884205199,0.2344987560901987
X_pca,44,crizotinib,TE10_OESOPHAGUS,219,0.05740405868050946,0.035277393391319634,-0.16001576656346045,-0.14683318694987235,0.00984724713516972,0.07638187911971327,0.14901317396153774
X_pca,44,crizotinib,TE14_OESOPHAGUS,474,0.16502126994898547,0.15610055702108994,-0.17906366966605866,-0.18784270692622088,0.06968619933434089,-0.1985532494985646,0.23849471463659166
X_pca,44,crizotinib,TE1_OESOPHAGUS,206,0.06524490501840519,0.04187602764386522,0.10155223122514045,0.06773821024662796,-0.04458743869836334,0.1454757606757004,0.13140640545373522
X_pca,44,crizotinib,TE6_OESOPHAGUS,551,0.06916692056353146,0.060627167541178584,-0.13261401589402863,-0.13249682484978387,0.2381152485957978,-0.05201410179994558,0.037618994834399906
X_pca,44,crizotinib,TE9_OESOPHAGUS,248,0.032915473116615024,0.01293438785042944,-0.12890637907513558,-0.11922121785610824,0.29245780300252855,-0.015285685119979653,0.03487326911138758
X_pca,44,crizotinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.01944542500270019,-0.0251252374971771,-0.08681044093337946,-0.09156243933439046,0.03913427901433898,-0.03709733533828158,0.010129686903250978
X_pca,44,crizotinib,TOV112D_OVARY,78,0.16252122279957848,0.10436297438288256,-0.095512082853855,-0.14928487428425058,-0.003856902591079806,-0.1455009895259773,-0.2789306626080233
X_pca,44,crizotinib,UACC257_SKIN,239,0.05759676164362593,0.03737351618533458,0.13298670932808268,0.11648389030623521,-0.039684786048310536,0.15139197612675903,0.16556529917789253
X_pca,44,crizotinib,UMUC1_URINARY_TRACT,197,0.12261463605575618,0.0996464328111425,-0.06987621998499446,-0.05395487109703239,0.016970701524726184,-0.041912067377888676,0.2729415624187666
X_pca,44,crizotinib,VMCUB1_URINARY_TRACT,478,0.03258000058006938,0.022331907365875203,-0.09255136499012676,-0.08989503111168252,0.13603075712928991,0.01816666883229651,0.041083921150336496
X_pca,44,crizotinib,VMRCRCZ_KIDNEY,300,0.0915030222371056,0.07605239336358693,0.12130205490130172,0.14456138666662824,0.27528394759941777,0.06108306381131858,0.0630072985435685
X_pca,44,crizotinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.029108984858047915,0.02125387955754665,-0.10406579360902314,-0.11835782123795703,-0.03714932707741697,0.03775798088603831,-0.07197291879843551
X_pca,44,crizotinib,ZR751_BREAST,309,0.1339686104649872,0.11967766344295727,0.13902066788368905,0.21120845292666365,0.2804149499107219,0.13974204884506072,0.18730717602880737
X_pca,44,afatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.037677523160179804,0.028279842722290893,-0.011922099836373422,-0.013338638709208681,0.1456598791489949,0.13023703619720708,-0.07960257421704729
X_pca,44,afatinib,8305C_THYROID,459,0.11318995104470297,0.10340176065888285,0.00509051921509063,0.00647645142506596,0.283130007904687,0.16785043199881522,-0.07906384808171216
X_pca,44,afatinib,A204_SOFT_TISSUE,250,0.02627022336051199,0.006316744331014257,0.0715215283444535,0.09656043182347952,0.0819211827389238,0.07876787552047451,0.14996009207752217
X_pca,44,afatinib,A2058_SKIN,294,0.009939310251089961,-0.00724924339038413,0.09503903194866262,0.10504315222337929,0.0033520529169613123,-0.029464032000767762,0.013552026623826013
X_pca,44,afatinib,A375_SKIN,593,0.06209326409768312,0.05410427997585754,-0.09422971436016545,-0.16430815990466754,0.1131456652114325,-0.022422737914404137,-0.15916778664162765
X_pca,44,afatinib,ACCMESO1_PLEURA,162,0.047020670837331746,0.016476461569297607,0.057179268969079586,0.02358744204839315,-0.013804033809368565,-0.12571333408386826,0.12981822287469177
X_pca,44,afatinib,ASPC1_PANCREAS,290,0.04475509236896491,0.02793740033320735,0.019891337412844545,0.028995447719699415,0.1090682533024502,0.16488028176789732,-0.018366312166068887
X_pca,44,afatinib,BCPAP_THYROID,152,0.0660388380476411,0.03405386674790267,0.008604487455491083,0.037182616332703484,0.21230325521634236,0.10846876123974049,-0.030908679290968678
X_pca,44,afatinib,BFTC909_KIDNEY,379,0.049166601637959495,0.0364208456277445,-0.014538768764208313,-0.004798832788438945,0.12826701758794523,-0.15051715349395178,0.06782070409861339
X_pca,44,afatinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.2718308816217403,0.24563774786712667,-0.116359742914305,-0.10419049006178671,0.1321957172098882,0.2628314325455258,-0.3983341156944881
X_pca,44,afatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.016072176687905282,-0.007809566596368889,-0.013122915794886688,-0.015634933004652324,-0.041159053039510424,0.06139616192142562,-0.025414637755830454
X_pca,44,afatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.21349577222931349,0.19724568487867944,0.16214551296474913,0.14028603286128175,-0.11318802701992507,0.04660912022074181,-0.331956396972759
X_pca,44,afatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.25551528112977795,0.20588296653842986,0.2194896115627823,0.18095383280316107,0.12371273712737128,0.2866757000903342,-0.2668149662134114
X_pca,44,afatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.06676431696707452,0.05009939405577224,0.13931489289014215,0.17272029521273594,0.10952051799291851,-0.0507453682833576,0.07934792547511271
X_pca,44,afatinib,BT474_BREAST,125,0.20541014562807003,0.172024017293115,-0.2600925654266746,-0.320304027393273,0.19678033794162822,-0.12414496533910009,-0.315306970479801
X_pca,44,afatinib,BT549_BREAST,266,0.11136252618087572,0.09427334399204645,0.11661680433601972,0.16305520616395672,0.14437269769717914,0.17442077692468697,-0.08378800352931652
X_pca,44,afatinib,CAKI2_KIDNEY,278,0.04258633590846839,0.024986820024432865,-0.18204337408750815,-0.12149332001794323,0.14257260780405603,0.046806445825054076,-0.025025609002799175
X_pca,44,afatinib,CALU6_LUNG,258,0.044744493559908505,0.025791011289271748,0.13153726074416078,0.10885075082906409,-0.11822302284703876,-0.08063173826608235,-0.06572078571079204
X_pca,44,afatinib,CAMA1_BREAST,291,0.08562071856593134,0.06957897678638636,0.07680681142917864,0.09776543454280882,-0.22326721824795834,0.03495201940704468,0.08181918012102031
X_pca,44,afatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.2644910398393422,0.23553399416372578,0.1697340365839973,0.2188414187819392,0.24868140500504993,0.12812370881767984,-0.10224352720793554
X_pca,44,afatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.16954039481610716,0.15223915304144275,0.38013955433317864,0.4065440091519355,-0.031067080727817935,0.1419762876438042,0.2465564324701283
X_pca,44,afatinib,COLO741_SKIN,329,0.06360593337499842,0.049110669185756906,-0.026884028980181673,-0.03422862966282669,-0.02427095478470673,0.1427501169940392,-0.14093909128715193
X_pca,44,afatinib,COLO792_SKIN,271,0.012564423669950697,-0.006066436260804942,0.02595356883051538,0.055356138570553715,0.018800496828497697,0.04646350421251275,0.049152359955527435
X_pca,44,afatinib,COV434_OVARY,88,0.009994434092656435,-0.05037175895047419,0.006234370046845831,-0.04487357293540084,0.04408087069846078,0.016352228950243193,-0.011694052589827145
X_pca,44,afatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.05462781696116559,0.024520422596871594,-0.23544538103867746,-0.18567465059529886,0.08603089098375646,0.006700288184540936,-0.15513850489486028
X_pca,44,afatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.1633219187939271,0.14753553990324642,0.13007120511473838,0.17619729239541854,0.21981224224006946,0.27914296954992995,0.23493053955096851
X_pca,44,afatinib,EBC1_LUNG,186,0.11670765018874396,0.09217175158287572,-0.019056455109586038,-0.01162578185901121,-0.055011678920597315,0.09724637532575257,-0.23362612360852175
X_pca,44,afatinib,EFE184_ENDOMETRIUM,86,0.11243686608907111,0.056964170219637955,-0.04110571253361007,0.07059766970140101,0.13501580263219964,0.23054135140750912,0.21774714726006336
X_pca,44,afatinib,EFM192A_BREAST,333,0.12534800692917714,0.11197412324307898,-0.3070637647088807,-0.3140995486880367,0.20714936132294193,-0.1251399433045381,-0.12421575862190913
X_pca,44,afatinib,EKVX_LUNG,146,0.0662403988626894,0.03289184167921411,0.11028323704442194,0.04801585618459921,-0.0030482103091590915,-0.16879426061069472,0.00648588827652859
X_pca,44,afatinib,FTC133_THYROID,140,0.07806502872366583,0.0436644700939518,0.16748649981448419,0.173178878547112,-0.2153899980319696,0.1617505887707805,-0.13431181105149223
X_pca,44,afatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.045119428129226535,0.01931184510569217,0.03534635718619317,0.04106084984946873,0.1743283273629099,0.16416145150529632,0.05353673002374029
X_pca,44,afatinib,HCC1428_BREAST,127,0.04571966505518654,0.006286593363252102,-0.12112743719535056,-0.11564132646223163,0.1262127390326209,-0.09034346393301303,-0.11265666491696422
