rep,seed,drug,cell_line,n_cells,within_line_sd,line_mean_pred
X_pca,43,gemcitabine,HEC6_ENDOMETRIUM,161,0.13104252638102767,0.4663389876762532
X_pca,43,gemcitabine,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.18336368116884877,0.7721777672155036
X_pca,43,gemcitabine,NCIH2444_LUNG,237,0.1272151220055382,0.7461553669931517
X_pca,43,gemcitabine,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.2379119925253073,0.7039590565077329
X_pca,43,gemcitabine,OAW28_OVARY,161,0.10267703275634686,0.8030238440318137
X_pca,43,gemcitabine,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.13666024587322026,0.9637191229044123
X_pca,43,gemcitabine,SKMEL5_SKIN,297,0.21028519848123525,0.9611325499786673
X_pca,43,gemcitabine,OVCAR4_OVARY,283,0.10569733495916028,0.8035133054526029
X_pca,43,gemcitabine,UACC257_SKIN,239,0.19681712335704546,0.6850264001341544
X_pca,43,gemcitabine,ONCODG1_OVARY,270,0.12183404434644989,0.8461182843755792
X_pca,43,gemcitabine,HUH28_BILIARY_TRACT,139,0.15493001549514282,0.848159407540191
X_pca,43,gemcitabine,IM95_STOMACH,185,0.16097485396466527,0.7700570902308902
X_pca,43,gemcitabine,TE14_OESOPHAGUS,474,0.1640569409360859,0.7462763315388925
X_pca,43,gemcitabine,CAKI2_KIDNEY,278,0.17133559851947322,0.46336754491860915
X_pca,43,gemcitabine,SU8686_PANCREAS,82,0.15182128671895923,0.8083250250031309
X_pca,43,gemcitabine,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.1474415110761951,0.7217317441258505
X_pca,43,gemcitabine,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.17293555642287162,0.7381699126017721
X_pca,43,imatinib,NCIH2126_LUNG,264,0.09815832533086034,0.8800097290765155
X_pca,43,imatinib,SW579_THYROID,217,0.0975802606441417,0.8934311825558886
X_pca,43,imatinib,NCIH446_LUNG,196,0.10095964406285092,0.9883416322421055
X_pca,43,imatinib,HEC251_ENDOMETRIUM,107,0.06520206597235721,0.962666899244362
X_pca,43,imatinib,MFE319_ENDOMETRIUM,191,0.0908452072603053,1.0863217964222294
X_pca,43,imatinib,SKNAS_AUTONOMIC_GANGLIA,226,0.10572869213840044,0.9191473529929608
X_pca,43,imatinib,NCIH2452_PLEURA,538,0.08901437170401813,0.9458503943615243
X_pca,43,imatinib,COLO741_SKIN,329,0.08974122401512265,0.971179462312565
X_pca,43,imatinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.11278125760664477,0.9430521927600684
X_pca,43,imatinib,MCF7_BREAST,143,0.08433669480560993,1.0786329682890352
X_pca,43,imatinib,HT1197_URINARY_TRACT,74,0.08534143109354762,1.06390828699679
X_pca,43,imatinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.08936628162338232,0.8844123432435185
X_pca,43,imatinib,HCC38_BREAST,200,0.10199102671925446,0.8600340688228607
X_pca,43,imatinib,SNU308_BILIARY_TRACT,94,0.10756175730373874,1.065874529011706
X_pca,43,imatinib,SW1271_LUNG,115,0.12994069649406875,0.8707826101261636
X_pca,43,imatinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.10191770418551038,0.8678079915457758
X_pca,43,imatinib,NCIH747_LARGE_INTESTINE,80,0.07816375561409011,0.8726903446018696
X_pca,43,imatinib,KPNSI9S_AUTONOMIC_GANGLIA,129,0.0977319553805324,0.8631351839664371
X_pca,43,imatinib,SQ1_LUNG,238,0.057319667561516026,1.0275053111445003
X_pca,43,imatinib,IALM_LUNG,322,0.11982702312667613,0.9483295803114494
X_pca,43,imatinib,BT474_BREAST,125,0.08736443869437718,0.8762506470680237
X_pca,43,imatinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.09918589919876497,0.7965233985788268
X_pca,43,imatinib,BT549_BREAST,266,0.11258212078367343,0.854169927369383
X_pca,43,imatinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.07512020333896408,0.9925075031660654
X_pca,43,imatinib,SH10TC_STOMACH,351,0.0723542694094817,1.016521629444894
X_pca,43,imatinib,UMUC1_URINARY_TRACT,197,0.10909558747837689,1.0993837919937173
X_pca,43,imatinib,LS1034_LARGE_INTESTINE,146,0.09599840940662012,0.9454709569068804
X_pca,43,imatinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.10151850898822554,0.8328548502631303
X_pca,43,imatinib,NCIH226_LUNG,235,0.11188517755430012,0.9835247460831987
X_pca,43,imatinib,LNCAPCLONEFGC_PROSTATE,129,0.09411498028855037,1.025608873182489
X_pca,43,imatinib,RCC10RGB_KIDNEY,233,0.08196806809986514,1.0046324648058977
X_pca,43,imatinib,RERFLCAD1_LUNG,243,0.08776228184567943,1.0473750184592887
X_pca,43,imatinib,SKMEL2_SKIN,276,0.13574448262593083,1.1042021290547606
X_pca,43,imatinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.07771044352767452,0.9134225194011966
X_pca,43,imatinib,RCM1_LARGE_INTESTINE,128,0.06914261599953192,0.8655229061841965
X_pca,43,imatinib,COV434_OVARY,88,0.09944556315019365,0.902190508490259
X_pca,43,imatinib,SNU1079_BILIARY_TRACT,73,0.12430290977056668,1.0007097476149258
X_pca,43,imatinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.09455448024642792,1.0433289444026275
X_pca,43,imatinib,NCIH1299_LUNG,534,0.11363666308266672,0.9746876399168808
X_pca,43,imatinib,IGR37_SKIN,347,0.11070900136498654,1.0334775384290074
X_pca,43,imatinib,BFTC909_KIDNEY,379,0.09846250742487067,0.8515214146284441
X_pca,43,imatinib,NCIH460_LUNG,837,0.09271181657686985,0.9109123806372338
X_pca,43,imatinib,IGR1_SKIN,725,0.08752839347422676,1.024766733153113
X_pca,43,imatinib,VMCUB1_URINARY_TRACT,478,0.102557726254189,0.8660973114698003
X_pca,43,imatinib,JHOC5_OVARY,145,0.08322553254491936,1.0243222113313346
X_pca,43,imatinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.12835896054129461,0.8035776162929977
X_pca,43,imatinib,HT1080_SOFT_TISSUE,516,0.10462084150803246,1.0064889666183974
X_pca,43,imatinib,LI7_LIVER,196,0.13323237830415388,0.8849772652801202
X_pca,43,imatinib,A375_SKIN,593,0.10026945100501551,0.942032099373224
X_pca,43,imatinib,FTC133_THYROID,140,0.09390187448193026,0.9850631083760942
X_pca,43,imatinib,OVK18_OVARY,178,0.09255126136075419,0.9332196531670817
X_pca,43,imatinib,ACCMESO1_PLEURA,162,0.09543730538340027,1.0400340292188857
X_pca,43,imatinib,HMC18_BREAST,293,0.09503482549106466,0.9759410351209673
X_pca,43,imatinib,TOV112D_OVARY,78,0.1067002346563089,0.8961728314558665
X_pca,43,imatinib,JHH6_LIVER,206,0.06528865093948485,0.8445643134487485
X_pca,43,imatinib,A2058_SKIN,294,0.0998381508678675,0.9957691682439272
X_pca,43,imatinib,NCIH2110_LUNG,1990,0.09363272165183345,1.0069378287049393
X_pca,43,imatinib,NCIH650_LUNG,271,0.09019438887859225,1.0176524027247271
X_pca,43,imatinib,EFE184_ENDOMETRIUM,86,0.11323420230524676,1.0507013818552329
X_pca,43,imatinib,HUPT3_PANCREAS,136,0.08791992063457613,1.1089805307633736
X_pca,43,imatinib,MDAMB361_BREAST,135,0.09868909554448425,0.9920770243362144
X_pca,43,imatinib,BCPAP_THYROID,152,0.11680043170172073,1.0231718581758047
X_pca,43,imatinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.11165441636834779,1.0405043747165414
X_pca,43,imatinib,EKVX_LUNG,146,0.11723649086970644,0.8735178729442701
X_pca,43,imatinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.0775074673271472,1.0438372154294708
X_pca,43,imatinib,NCIH2170_LUNG,142,0.1251626309426367,0.8691867904763826
X_pca,43,imatinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.09787850542622849,0.9609727446286956
X_pca,43,imatinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.13446577365781234,0.8799131959676743
X_pca,43,imatinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.08575309198674885,0.9815559399539027
X_pca,43,imatinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.12501833532096507,0.7876192423185908
X_pca,43,imatinib,HCC1428_BREAST,127,0.06300691205516783,0.9842405070470074
X_pca,43,imatinib,HDQP1_BREAST,64,0.07853725333250958,0.9947284869849682
X_pca,43,imatinib,OSRC2_KIDNEY,126,0.0648140402236418,0.9464676153092157
X_pca,43,imatinib,HUPT4_PANCREAS,56,0.07954040841108352,0.9730477152126176
X_pca,43,imatinib,TCCSUP_URINARY_TRACT,316,0.08282348849295591,0.9326026994216291
X_pca,43,imatinib,VMRCRCZ_KIDNEY,300,0.10262134789200587,0.8094393386443456
X_pca,43,imatinib,PK59_PANCREAS,174,0.0794937858980018,0.8989074106874138
X_pca,43,imatinib,HUH6_LIVER,338,0.09434329302265815,0.9072691605993982
X_pca,43,imatinib,MSTO211H_PLEURA,297,0.10125022314946479,0.9768996278846304
X_pca,43,imatinib,HS852T_SKIN,162,0.08039904875910317,0.9289472592465672
X_pca,43,imatinib,SKMEL30_SKIN,353,0.13263774581522217,0.9071742573135635
X_pca,43,imatinib,T47D_BREAST,221,0.08667844301330951,1.0116547071016753
X_pca,43,imatinib,CALU6_LUNG,258,0.09630207760301811,0.942611754171608
X_pca,43,imatinib,NCIH522_LUNG,208,0.10904213511939204,0.9745622813128508
X_pca,43,imatinib,LMSU_STOMACH,255,0.10973074589357668,0.8759600286390267
X_pca,43,imatinib,SNUC4_LARGE_INTESTINE,467,0.081816419667397,0.9689408364592068
X_pca,43,imatinib,RVH421_SKIN,239,0.09780475444424867,1.1654932025087428
X_pca,43,imatinib,OVSAHO_OVARY,227,0.09589768202276792,1.0420864878246963
X_pca,43,imatinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.12113932697484145,1.0751142607933564
X_pca,43,imatinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.1182640196458536,1.0723800427995445
X_pca,43,imatinib,PC3_PROSTATE,169,0.11790570312138927,1.0206120617290926
X_pca,43,imatinib,PATU8988S_PANCREAS,244,0.08807813177493855,0.9400658211747154
X_pca,43,imatinib,OVTOKO_OVARY,209,0.08690630978724513,0.8534248793524418
X_pca,43,imatinib,TE1_OESOPHAGUS,206,0.11126851984231036,0.8940886455832175
X_pca,43,imatinib,NCIH2087_LUNG,219,0.08889023571193762,1.0604866106216222
X_pca,43,imatinib,EFM192A_BREAST,333,0.06875415819543089,0.9217930135426221
X_pca,43,imatinib,SNU423_LIVER,212,0.11047565177037878,1.0132029995603382
X_pca,43,imatinib,KPL1_BREAST,276,0.07667126549624281,1.0483565168536229
X_pca,43,imatinib,NCIH358_LUNG,336,0.11679298740933199,1.1023192047363235
X_pca,43,imatinib,COLO792_SKIN,271,0.1121991291773216,1.0684457335524893
X_pca,43,imatinib,KYSE520_OESOPHAGUS,323,0.10959670985961802,0.9459028437779784
X_pca,43,imatinib,KMRC3_KIDNEY,245,0.1064532681728851,0.9640548813099764
X_pca,43,imatinib,MKN7_STOMACH,258,0.08071767487675702,1.0724506817122763
X_pca,43,imatinib,NCIH1944_LUNG,414,0.11670956752212899,0.9241588819718015
X_pca,43,imatinib,TE6_OESOPHAGUS,551,0.11600832134514669,0.9896741063754918
X_pca,43,imatinib,ZR751_BREAST,309,0.07841973022239679,1.0172332818454137
X_pca,43,imatinib,PANC0203_PANCREAS,506,0.08271629256893369,0.9978369386064205
X_pca,43,imatinib,SW1990_PANCREAS,307,0.07859369317667687,0.9601540103409112
X_pca,43,imatinib,RD_SOFT_TISSUE,261,0.10625142321294455,0.9200583342391412
X_pca,43,imatinib,NCIH1792_LUNG,111,0.1336015521340776,0.8344055996821808
X_pca,43,imatinib,PK45H_PANCREAS,271,0.11257563951772813,0.9088238954983954
X_pca,43,imatinib,LS180_LARGE_INTESTINE,361,0.06804943400522058,0.953602003588901
X_pca,43,imatinib,RERFLCAI_LUNG,763,0.07559506367247147,1.0350459860942935
X_pca,43,imatinib,CAMA1_BREAST,291,0.07250700882569798,0.9746177626639297
X_pca,43,imatinib,SNU449_LIVER,282,0.06670609063336855,0.8715989513600126
X_pca,43,imatinib,A204_SOFT_TISSUE,250,0.09225342347121204,0.9813864912986755
X_pca,43,imatinib,MKN45_STOMACH,118,0.10714362908233507,1.0796396787893974
X_pca,43,imatinib,HEP3B217_LIVER,118,0.08957846767372518,0.8280484615746191
X_pca,43,imatinib,HOS_BONE,829,0.10387686703608423,0.7889202201179486
X_pca,43,imatinib,EBC1_LUNG,186,0.07709083670629302,0.9611833114777842
X_pca,43,imatinib,NCIH292_LUNG,213,0.07836271598553973,1.0581914782524109
X_pca,43,imatinib,OUMS23_LARGE_INTESTINE,107,0.07004811957021259,1.004284366268978
X_pca,43,imatinib,HEC151_ENDOMETRIUM,250,0.1102189445687153,0.9546211915016174
X_pca,43,imatinib,NCIH1373_LUNG,164,0.0740427261891134,0.9929620725352589
X_pca,43,imatinib,TE9_OESOPHAGUS,248,0.11345873298342489,0.9917286764229497
X_pca,43,imatinib,HCC56_LARGE_INTESTINE,99,0.07661362762758667,0.8567140493730102
X_pca,43,imatinib,HT55_LARGE_INTESTINE,211,0.09457182318906082,0.8957043343810673
X_pca,43,imatinib,RT4_URINARY_TRACT,106,0.07274499628971133,0.9143084231412636
X_pca,43,imatinib,SKES1_BONE,91,0.11040954838209825,1.053336052449195
X_pca,43,imatinib,NCIH1435_LUNG,267,0.07530922050273306,0.9696524399943119
X_pca,43,imatinib,8305C_THYROID,459,0.13378300932861695,0.9640169357941821
X_pca,43,imatinib,NCIH2228_LUNG,367,0.0779659678466777,0.9157096927107518
X_pca,43,imatinib,TE10_OESOPHAGUS,219,0.10907166663930817,0.8693890802936467
X_pca,43,imatinib,ASPC1_PANCREAS,290,0.09918316433861536,0.9315805887353832
X_pca,43,imatinib,HCC366_LUNG,202,0.08251887079912591,1.003536198693927
X_pca,43,imatinib,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.07968397140647156,0.8915112212581454
X_pca,43,imatinib,HEC6_ENDOMETRIUM,161,0.12546880977417377,1.075355369481981
X_pca,43,imatinib,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.12347361512340023,0.8901683968595333
X_pca,43,imatinib,NCIH2444_LUNG,237,0.07265405526525143,0.9983318025552774
X_pca,43,imatinib,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.10887748208516218,0.9572333802106017
X_pca,43,imatinib,OAW28_OVARY,161,0.06766885910264002,0.9722538086938561
X_pca,43,imatinib,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.08685743902968036,1.0818943695185033
X_pca,43,imatinib,SKMEL5_SKIN,297,0.1292399353545846,0.996421192430888
X_pca,43,imatinib,OVCAR4_OVARY,283,0.08591273299217095,1.050933197403965
X_pca,43,imatinib,UACC257_SKIN,239,0.10324866273977341,0.9803944871016627
X_pca,43,imatinib,ONCODG1_OVARY,270,0.1003997768187372,1.0235336120481844
X_pca,43,imatinib,HUH28_BILIARY_TRACT,139,0.1115816421574204,1.0614131624750096
X_pca,43,imatinib,IM95_STOMACH,185,0.09068644302705244,1.05579580100807
X_pca,43,imatinib,TE14_OESOPHAGUS,474,0.09553172343653388,0.9276338282516737
X_pca,43,imatinib,CAKI2_KIDNEY,278,0.0864862765253331,0.8784281334859861
X_pca,43,imatinib,SU8686_PANCREAS,82,0.09506950908895904,1.0847783045070927
X_pca,43,imatinib,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.08580481040760216,1.0523257930586758
X_pca,43,imatinib,SCC9_UPPER_AERODIGESTIVE_TRACT,475,0.10625047595231348,0.9631070455751921
X_pca,43,erlotinib,NCIH2126_LUNG,264,0.1329963083880982,0.5855313388235641
X_pca,43,erlotinib,SW579_THYROID,217,0.12622375054667798,1.1590997291050749
X_pca,43,erlotinib,NCIH446_LUNG,196,0.14496864151490646,1.1038939548390252
X_pca,43,erlotinib,HEC251_ENDOMETRIUM,107,0.09886813814558285,0.9524667842365871
X_pca,43,erlotinib,MFE319_ENDOMETRIUM,191,0.11260422223994705,0.8353911510312745
X_pca,43,erlotinib,SKNAS_AUTONOMIC_GANGLIA,226,0.1180098095412806,0.9889550106187838
X_pca,43,erlotinib,NCIH2452_PLEURA,538,0.10466744097936971,1.1145300114021868
X_pca,43,erlotinib,COLO741_SKIN,329,0.12550319311431615,1.0997138581377395
X_pca,43,erlotinib,KNS42_CENTRAL_NERVOUS_SYSTEM,172,0.1721617209217312,0.9381547419484272
X_pca,43,erlotinib,MCF7_BREAST,143,0.06596481643576332,0.9976488589406847
X_pca,43,erlotinib,HT1197_URINARY_TRACT,74,0.14701265672164707,0.9133765834408838
X_pca,43,erlotinib,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.09931028282826623,0.45891900593975943
X_pca,43,erlotinib,HCC38_BREAST,200,0.09701263725032737,0.8505756771564483
X_pca,43,erlotinib,SNU308_BILIARY_TRACT,94,0.13608046199011054,0.8212578226911261
X_pca,43,erlotinib,SW1271_LUNG,115,0.11736846930089802,0.9583547566248023
X_pca,43,erlotinib,TM31_CENTRAL_NERVOUS_SYSTEM,116,0.1262126320866706,1.045246976202932
X_pca,43,erlotinib,NCIH747_LARGE_INTESTINE,80,0.08652799666983495,0.9737125016748905
X_pca,43,erlotinib,KPNSI9S_AUTONOMIC_GANGLIA,129,0.09001217399772997,1.0196041538733844
X_pca,43,erlotinib,SQ1_LUNG,238,0.10730354145944523,0.8706266589525367
X_pca,43,erlotinib,IALM_LUNG,322,0.16033069876836328,0.973287468833953
X_pca,43,erlotinib,BT474_BREAST,125,0.13115524098553843,1.1369196996688842
X_pca,43,erlotinib,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.10491834393051191,1.0643145730134747
X_pca,43,erlotinib,BT549_BREAST,266,0.12121382524327728,0.9761397701905186
X_pca,43,erlotinib,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.08708160428709176,0.7150089092604763
X_pca,43,erlotinib,SH10TC_STOMACH,351,0.07575633871817043,0.9363135569795245
X_pca,43,erlotinib,UMUC1_URINARY_TRACT,197,0.0983375566533636,0.6339490269948989
X_pca,43,erlotinib,LS1034_LARGE_INTESTINE,146,0.10859595720432987,0.827509101939528
X_pca,43,erlotinib,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.10663723797802165,0.9999250939221886
X_pca,43,erlotinib,NCIH226_LUNG,235,0.09477186057478905,0.8345448253002573
X_pca,43,erlotinib,LNCAPCLONEFGC_PROSTATE,129,0.0832388651134717,1.0708515228227127
X_pca,43,erlotinib,RCC10RGB_KIDNEY,233,0.07969052427698854,0.8082669858257147
X_pca,43,erlotinib,RERFLCAD1_LUNG,243,0.10719879957344972,0.8997690520659396
X_pca,43,erlotinib,SKMEL2_SKIN,276,0.12195698393556884,0.9002348303362944
X_pca,43,erlotinib,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.10232808697644129,0.8155770474864591
X_pca,43,erlotinib,RCM1_LARGE_INTESTINE,128,0.09868344454484262,0.8975280565209687
X_pca,43,erlotinib,COV434_OVARY,88,0.1606263143528487,0.8915912739255212
X_pca,43,erlotinib,SNU1079_BILIARY_TRACT,73,0.12606432369683016,0.8152216889270364
X_pca,43,erlotinib,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.1454853686714762,0.6438437728927686
X_pca,43,erlotinib,NCIH1299_LUNG,534,0.13346382712163699,1.1083674550279696
X_pca,43,erlotinib,IGR37_SKIN,347,0.10732139428375383,1.0265208159812245
X_pca,43,erlotinib,BFTC909_KIDNEY,379,0.10693533214142951,0.9841205935364977
X_pca,43,erlotinib,NCIH460_LUNG,837,0.13338023996064124,0.8162196015442856
X_pca,43,erlotinib,IGR1_SKIN,725,0.09770795954316418,0.953478435730112
X_pca,43,erlotinib,VMCUB1_URINARY_TRACT,478,0.16415795936964808,0.5681220856047076
X_pca,43,erlotinib,JHOC5_OVARY,145,0.11368321307749932,0.6781227333792325
X_pca,43,erlotinib,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.14831437760796048,1.2236361737186845
X_pca,43,erlotinib,HT1080_SOFT_TISSUE,516,0.11722022798476874,0.8751166611909866
X_pca,43,erlotinib,LI7_LIVER,196,0.16184632090036874,0.7736728846722719
X_pca,43,erlotinib,A375_SKIN,593,0.12095528348422828,0.8851550165155485
X_pca,43,erlotinib,FTC133_THYROID,140,0.14318679320103628,0.9723641825573784
X_pca,43,erlotinib,OVK18_OVARY,178,0.10719461391767451,0.8896658926197653
X_pca,43,erlotinib,ACCMESO1_PLEURA,162,0.1157912731176042,1.2092524590315643
X_pca,43,erlotinib,HMC18_BREAST,293,0.11371559061451708,0.9375734512309573
X_pca,43,erlotinib,TOV112D_OVARY,78,0.1238391251037071,0.9241690803796817
X_pca,43,erlotinib,JHH6_LIVER,206,0.10871980327349669,0.9227630950293495
X_pca,43,erlotinib,A2058_SKIN,294,0.11410611849806677,0.9735689678159701
X_pca,43,erlotinib,NCIH2110_LUNG,1990,0.09225964680021519,0.786971736792943
X_pca,43,erlotinib,NCIH650_LUNG,271,0.09704233285009613,0.8714966598032146
X_pca,43,erlotinib,EFE184_ENDOMETRIUM,86,0.17145201256191045,0.7434095560118209
X_pca,43,erlotinib,HUPT3_PANCREAS,136,0.08939883080680014,0.8690619858748773
X_pca,43,erlotinib,MDAMB361_BREAST,135,0.06640449880099417,0.9071487846197905
X_pca,43,erlotinib,BCPAP_THYROID,152,0.138358135655626,1.1052176850406747
X_pca,43,erlotinib,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.09202296209904576,0.5837252972149612
X_pca,43,erlotinib,EKVX_LUNG,146,0.1245749840793524,0.9826202421155694
X_pca,43,erlotinib,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.09070381067572673,0.6496685636632237
X_pca,43,erlotinib,NCIH2170_LUNG,142,0.1629990632098938,0.7276989561571202
X_pca,43,erlotinib,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.12546465088495617,0.5997264794776777
X_pca,43,erlotinib,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.1546500020113497,1.1670051920227706
X_pca,43,erlotinib,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.11648376795134753,0.7416553748065028
X_pca,43,erlotinib,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.11199788016274287,1.0390566972861612
X_pca,43,erlotinib,HCC1428_BREAST,127,0.08409379316795206,0.7855546098994458
X_pca,43,erlotinib,HDQP1_BREAST,64,0.10629292566540222,1.0020166588947177
X_pca,43,erlotinib,OSRC2_KIDNEY,126,0.09313292884208955,0.9246839767410642
X_pca,43,erlotinib,HUPT4_PANCREAS,56,0.09570346335013888,0.8265486348952565
X_pca,43,erlotinib,TCCSUP_URINARY_TRACT,316,0.12061772322763768,0.9389121423039255
X_pca,43,erlotinib,VMRCRCZ_KIDNEY,300,0.13360045236556942,0.7977354835470517
X_pca,43,erlotinib,PK59_PANCREAS,174,0.09039016365064872,0.9497738466865715
X_pca,43,erlotinib,HUH6_LIVER,338,0.11423801427171554,0.9464550371000753
X_pca,43,erlotinib,MSTO211H_PLEURA,297,0.0961679615786845,0.9625457946700279
X_pca,43,erlotinib,HS852T_SKIN,162,0.09965410080673356,1.0182666576203006
X_pca,43,erlotinib,SKMEL30_SKIN,353,0.11784073680923715,1.0149141884390422
X_pca,43,erlotinib,T47D_BREAST,221,0.07536138508349377,0.8449697602388546
X_pca,43,erlotinib,CALU6_LUNG,258,0.11632591919995527,0.8694324735985246
X_pca,43,erlotinib,NCIH522_LUNG,208,0.09000881385187849,0.8620711599404995
X_pca,43,erlotinib,LMSU_STOMACH,255,0.13206428036179257,0.9511143787234437
X_pca,43,erlotinib,SNUC4_LARGE_INTESTINE,467,0.08343785943044217,0.6914086679447387
X_pca,43,erlotinib,RVH421_SKIN,239,0.15513056620413848,1.3350516076367271
X_pca,43,erlotinib,OVSAHO_OVARY,227,0.1069135300633058,0.8429933775889191
X_pca,43,erlotinib,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.14187996078487633,1.0596448807192098
X_pca,43,erlotinib,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.09678373002819424,0.9775400509305868
X_pca,43,erlotinib,PC3_PROSTATE,169,0.10418006083760113,0.9923081718958341
X_pca,43,erlotinib,PATU8988S_PANCREAS,244,0.10911058758521174,0.8700263895949379
X_pca,43,erlotinib,OVTOKO_OVARY,209,0.10995242282221886,0.7581601101530796
X_pca,43,erlotinib,TE1_OESOPHAGUS,206,0.14586577686903107,0.9417491913999169
X_pca,43,erlotinib,NCIH2087_LUNG,219,0.09745861236339184,0.7914749552670135
X_pca,43,erlotinib,EFM192A_BREAST,333,0.09627728648282156,0.8252246474718546
X_pca,43,erlotinib,SNU423_LIVER,212,0.1328034383586065,1.028115988902326
X_pca,43,erlotinib,KPL1_BREAST,276,0.10491529226238169,0.9641458845656851
X_pca,43,erlotinib,NCIH358_LUNG,336,0.13283603924356926,0.8766543975188619
X_pca,43,erlotinib,COLO792_SKIN,271,0.1320568410548134,1.0183294778380447
X_pca,43,erlotinib,KYSE520_OESOPHAGUS,323,0.1418739616270894,0.7624195264219868
X_pca,43,erlotinib,KMRC3_KIDNEY,245,0.09448658026789636,0.9524890393626934
X_pca,43,erlotinib,MKN7_STOMACH,258,0.11335721815613481,0.8586249656455461
X_pca,43,erlotinib,NCIH1944_LUNG,414,0.14609674683391255,0.8969742145371322
X_pca,43,erlotinib,TE6_OESOPHAGUS,551,0.13350882954460505,0.6497681204182266
X_pca,43,erlotinib,ZR751_BREAST,309,0.07785127367034358,0.8825906499689836
X_pca,43,erlotinib,PANC0203_PANCREAS,506,0.1026326749329293,0.7950726257482537
