rep,seed_a,seed_b,drug,cell_line,n_cells,rho,p,significant
X_pca,42,43,platin,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.012166678796768542,0.6042940973955042,False
X_pca,42,43,platin,SH10TC_STOMACH,351,0.2879048729048729,1.9942842951502286e-08,True
X_pca,42,43,platin,SKES1_BONE,91,-0.006004140786749483,0.522522109410527,False
X_pca,42,43,platin,SKMEL2_SKIN,276,0.07565360083332145,0.10511300927035083,False
X_pca,42,43,platin,SKMEL30_SKIN,353,0.16154865624604425,0.0011654147980150857,True
X_pca,42,43,platin,SKMEL5_SKIN,297,-0.06074897350065136,0.8516365312588227,False
X_pca,42,43,platin,SKNAS_AUTONOMIC_GANGLIA,226,0.1431673878861123,0.01572080715451808,True
X_pca,42,43,platin,SNU1079_BILIARY_TRACT,73,0.22917437985931138,0.025569426437670566,True
X_pca,42,43,platin,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.12149024664669218,0.0483729592534479,False
X_pca,42,43,platin,SNU308_BILIARY_TRACT,94,0.05414875555395008,0.30210779874705945,False
X_pca,42,43,platin,SNU423_LIVER,212,0.23910916091199796,0.00022239062370976652,True
X_pca,42,43,platin,SNU449_LIVER,282,0.1898679921585646,0.0006789509546436918,True
X_pca,42,43,platin,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.22318103593877672,0.0002761310838258097,True
X_pca,42,43,platin,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.15135750546110216,0.0015688312056779481,True
X_pca,42,43,platin,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.15018261198102514,0.08768033100343159,False
X_pca,42,43,platin,SNUC4_LARGE_INTESTINE,467,0.13314900996293505,0.001972615989746132,True
X_pca,42,43,platin,SQ1_LUNG,238,0.24207742521827336,8.124175555903425e-05,True
X_pca,42,43,platin,SU8686_PANCREAS,82,0.28953755401007825,0.0041649917114466375,True
X_pca,42,43,platin,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.09678286943783189,0.13856585525459184,False
X_pca,42,43,platin,SW1271_LUNG,115,0.06565138483389885,0.2428719311502327,False
X_pca,42,43,platin,SW1990_PANCREAS,307,0.25321938073423034,3.5264424765275865e-06,True
X_pca,42,43,platin,SW579_THYROID,217,0.3302517416160506,3.226082670121028e-07,True
X_pca,42,43,platin,T47D_BREAST,221,0.10003668827198238,0.06911163879683596,False
X_pca,42,43,platin,TCCSUP_URINARY_TRACT,316,0.1880065335242431,0.0003913611094766351,True
X_pca,42,43,platin,TE10_OESOPHAGUS,219,0.21477486946884966,0.0006929144046736044,True
X_pca,42,43,platin,TE14_OESOPHAGUS,474,0.08869571096365639,0.02681900824324012,True
X_pca,42,43,platin,TE1_OESOPHAGUS,206,-0.027484410766437765,0.6525260232915213,False
X_pca,42,43,platin,TE6_OESOPHAGUS,551,0.06813117364762594,0.05507778499170737,False
X_pca,42,43,platin,TE9_OESOPHAGUS,248,0.02722054470985679,0.3348415529368437,False
X_pca,42,43,platin,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.026663591281282435,0.6118393220772085,False
X_pca,42,43,platin,TOV112D_OVARY,78,0.14303418100886453,0.10578070133199154,False
X_pca,42,43,platin,UACC257_SKIN,239,0.15193646496255406,0.009380983425394085,True
X_pca,42,43,platin,UMUC1_URINARY_TRACT,197,0.20317125465783917,0.0020954512701105055,True
X_pca,42,43,platin,VMCUB1_URINARY_TRACT,478,0.11385399757912093,0.006372779009311914,True
X_pca,42,43,platin,VMRCRCZ_KIDNEY,300,0.08564095156612851,0.06945365452630575,False
X_pca,42,43,platin,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.17182318804790714,7.955904307021992e-06,True
X_pca,42,43,platin,ZR751_BREAST,309,0.017150341046363596,0.381983420667653,False
X_pca,42,43,etoposide,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.07060408105789978,0.05424216374124965,False
X_pca,42,43,etoposide,8305C_THYROID,459,0.15841203895012848,0.00032943977134854954,True
X_pca,42,43,etoposide,A204_SOFT_TISSUE,250,0.16429434070945134,0.004628545508182884,True
X_pca,42,43,etoposide,A2058_SKIN,294,0.20008452736101096,0.00027917188978261856,True
X_pca,42,43,etoposide,A375_SKIN,593,0.2539727754736187,1.7508412508957164e-10,True
X_pca,42,43,etoposide,ACCMESO1_PLEURA,162,0.23547584470497246,0.001278794245830289,True
X_pca,42,43,etoposide,ASPC1_PANCREAS,290,0.1682074205646793,0.00203559093176269,True
X_pca,42,43,etoposide,BCPAP_THYROID,152,0.2048537783883159,0.005676102491579379,True
X_pca,42,43,etoposide,BFTC909_KIDNEY,379,0.3786147426614028,1.1512879281310696e-14,True
X_pca,42,43,etoposide,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.24724059203275073,0.0013583785721512907,True
X_pca,42,43,etoposide,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.07641251245288058,0.13401184027269117,False
X_pca,42,43,etoposide,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.258507452822915,1.8888567227939057e-05,True
X_pca,42,43,etoposide,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.40575880758807586,8.560876875071193e-05,True
X_pca,42,43,etoposide,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.38541971507311684,7.283573544262893e-12,True
X_pca,42,43,etoposide,BT474_BREAST,125,0.27555145929339475,0.0009346384008599402,True
X_pca,42,43,etoposide,BT549_BREAST,266,0.19562484757579765,0.0006716697895147108,True
X_pca,42,43,etoposide,CAKI2_KIDNEY,278,0.09211375513540489,0.06273872754141915,False
X_pca,42,43,etoposide,CALU6_LUNG,258,0.3237223417297619,5.2341491203068274e-08,True
X_pca,42,43,etoposide,CAMA1_BREAST,291,0.11535629586703612,0.024653406101610407,True
X_pca,42,43,etoposide,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.06804154211852562,0.21822887311613548,False
X_pca,42,43,etoposide,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,-0.02022276274981208,0.6238463403114841,False
X_pca,42,43,etoposide,COLO741_SKIN,329,0.3349402543486612,2.2865373691192327e-10,True
X_pca,42,43,etoposide,COLO792_SKIN,271,0.23173974386802693,5.910215495735008e-05,True
X_pca,42,43,etoposide,COV434_OVARY,88,0.1854284808566095,0.041847673589910386,False
X_pca,42,43,etoposide,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.08325990212867364,0.14533648630707421,False
X_pca,42,43,etoposide,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.11824397655741263,0.02592540647139255,True
X_pca,42,43,etoposide,EBC1_LUNG,186,0.327206523411457,2.5755838378838684e-06,True
X_pca,42,43,etoposide,EFE184_ENDOMETRIUM,86,0.05671022218029152,0.302009042257901,False
X_pca,42,43,etoposide,EFM192A_BREAST,333,0.20688613005184683,7.166834382233438e-05,True
X_pca,42,43,etoposide,EKVX_LUNG,146,0.08046619687081258,0.16715068328156488,False
X_pca,42,43,etoposide,FTC133_THYROID,140,0.2958387089720322,0.00019349174184545804,True
X_pca,42,43,etoposide,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.2717656379167815,7.146323380067377e-05,True
X_pca,42,43,etoposide,HCC1428_BREAST,127,0.20306055493063363,0.011020545481671307,True
X_pca,42,43,etoposide,HCC366_LUNG,202,0.267102520854247,6.083600730399264e-05,True
X_pca,42,43,etoposide,HCC38_BREAST,200,0.28456461411535294,2.214501827547111e-05,True
X_pca,42,43,etoposide,HCC56_LARGE_INTESTINE,99,-0.017884972170686454,0.5697380180854366,False
X_pca,42,43,etoposide,HDQP1_BREAST,64,-0.06272893772893771,0.6887909692620026,False
X_pca,42,43,etoposide,HEC151_ENDOMETRIUM,250,0.1372457159314549,0.015024408155034003,True
X_pca,42,43,etoposide,HEC251_ENDOMETRIUM,107,0.2729187484080801,0.0022265913130828626,True
X_pca,42,43,etoposide,HEC6_ENDOMETRIUM,161,0.24521221532091098,0.0008588063908074872,True
X_pca,42,43,etoposide,HEP3B217_LIVER,118,0.1515124954805912,0.05073209479592165,False
X_pca,42,43,etoposide,HMC18_BREAST,293,0.24701281700206382,9.490261196093646e-06,True
X_pca,42,43,etoposide,HOS_BONE,829,0.11313691331118779,0.0005511089159314118,True
X_pca,42,43,etoposide,HS852T_SKIN,162,0.44910035974319784,1.0220392086767155e-09,True
X_pca,42,43,etoposide,HT1080_SOFT_TISSUE,516,0.24036181436487922,1.6197476150584792e-08,True
X_pca,42,43,etoposide,HT1197_URINARY_TRACT,74,0.0890781192151055,0.22520385988288813,False
X_pca,42,43,etoposide,HT55_LARGE_INTESTINE,211,0.2868039498728938,1.1656694583140573e-05,True
X_pca,42,43,etoposide,HUH28_BILIARY_TRACT,139,0.1964252200723893,0.010237395310727251,True
X_pca,42,43,etoposide,HUH6_LIVER,338,0.05372152072606368,0.16238312921737688,False
X_pca,42,43,etoposide,HUPT3_PANCREAS,136,0.26678593578550636,0.000845831896920385,True
X_pca,42,43,etoposide,HUPT4_PANCREAS,56,0.22740943267259056,0.045940520494101,False
X_pca,42,43,etoposide,IALM_LUNG,322,0.1104725985434701,0.023811502735591766,True
X_pca,42,43,etoposide,IGR1_SKIN,725,0.050190937589056704,0.08851579486366055,False
X_pca,42,43,etoposide,IGR37_SKIN,347,0.2882803654893248,2.2861167771788938e-08,True
X_pca,42,43,etoposide,IM95_STOMACH,185,0.2473276221523066,0.00034426595817320626,True
X_pca,42,43,etoposide,JHH6_LIVER,206,0.3445500314015381,1.9757956128399312e-07,True
X_pca,42,43,etoposide,JHOC5_OVARY,145,0.24145410171626513,0.001718165378614342,True
X_pca,42,43,etoposide,KALS1_CENTRAL_NERVOUS_SYSTEM,288,0.17473043736863472,0.0014635119369643466,True
X_pca,42,43,etoposide,KMRC3_KIDNEY,245,0.05884258541481368,0.17954070042762046,False
X_pca,42,43,etoposide,KNS42_CENTRAL_NERVOUS_SYSTEM,172,-0.028901734104046235,0.6466743962529613,False
X_pca,42,43,etoposide,KPL1_BREAST,276,0.2763619240593028,1.5692990187291766e-06,True
X_pca,42,43,etoposide,KPNSI9S_AUTONOMIC_GANGLIA,129,0.13922741502683367,0.057789728719854286,False
X_pca,42,43,etoposide,KYSE520_OESOPHAGUS,323,0.2885552899013661,6.509770768962217e-08,True
X_pca,42,43,etoposide,LI7_LIVER,196,0.11740152523328738,0.05062950692694876,False
X_pca,42,43,etoposide,LMSU_STOMACH,255,0.14255876563223716,0.011394959180345143,True
X_pca,42,43,etoposide,LNCAPCLONEFGC_PROSTATE,129,0.23050648479427555,0.00429370289372673,True
X_pca,42,43,etoposide,LS1034_LARGE_INTESTINE,146,0.24550143155987011,0.0014097781711606865,True
X_pca,42,43,etoposide,LS180_LARGE_INTESTINE,361,0.2916642434816322,8.229431694261928e-09,True
X_pca,42,43,etoposide,MCF7_BREAST,143,0.03607718572507305,0.3344080919946739,False
X_pca,42,43,etoposide,MDAMB361_BREAST,135,-0.013071895424836602,0.5598053727182375,False
X_pca,42,43,etoposide,MFE319_ENDOMETRIUM,191,0.28098649765775696,4.1177301076226066e-05,True
X_pca,42,43,etoposide,MKN45_STOMACH,118,0.14899988678652687,0.05366337032219953,False
X_pca,42,43,etoposide,MKN7_STOMACH,258,0.2870883992049497,1.379512632183141e-06,True
X_pca,42,43,etoposide,MSTO211H_PLEURA,297,0.09440450212262293,0.05221936809513107,False
X_pca,42,43,etoposide,NCIH1299_LUNG,534,0.2160935930961261,2.3086200157582313e-07,True
X_pca,42,43,etoposide,NCIH1373_LUNG,164,0.27452831471984546,0.00018728290451871732,True
X_pca,42,43,etoposide,NCIH1435_LUNG,267,0.3265216958209712,2.3702415564881957e-08,True
X_pca,42,43,etoposide,NCIH1792_LUNG,111,0.003501228501228501,0.4854536925783752,False
X_pca,42,43,etoposide,NCIH1944_LUNG,414,0.28081831484269537,3.0511630354535187e-09,True
X_pca,42,43,etoposide,NCIH2087_LUNG,219,0.29553851954254123,4.327442484235604e-06,True
X_pca,42,43,etoposide,NCIH2110_LUNG,1990,0.2201234408762135,1.4583302521442013e-23,True
X_pca,42,43,etoposide,NCIH2126_LUNG,264,0.01662829601706135,0.39399778588685785,False
X_pca,42,43,etoposide,NCIH2170_LUNG,142,0.03761806069267862,0.32835278465557216,False
X_pca,42,43,etoposide,NCIH2228_LUNG,367,0.2618471803317531,1.8073280726874036e-07,True
X_pca,42,43,etoposide,NCIH226_LUNG,235,0.1521271972407926,0.009818114596777325,True
X_pca,42,43,etoposide,NCIH2444_LUNG,237,0.43815569566165885,7.726056320341953e-13,True
X_pca,42,43,etoposide,NCIH2452_PLEURA,538,0.3042808397778032,2.735459778410417e-13,True
X_pca,42,43,etoposide,NCIH292_LUNG,213,0.4418439751540454,6.816224507966128e-12,True
X_pca,42,43,etoposide,NCIH358_LUNG,336,0.10233244544551512,0.03048478861596915,True
X_pca,42,43,etoposide,NCIH446_LUNG,196,0.32197403756504556,2.0928101379998592e-06,True
X_pca,42,43,etoposide,NCIH460_LUNG,837,0.3038297567372777,1.2324516430723263e-19,True
X_pca,42,43,etoposide,NCIH522_LUNG,208,0.14486619406527873,0.018411329306892328,True
X_pca,42,43,etoposide,NCIH650_LUNG,271,0.15476448882135882,0.005365188688750849,True
X_pca,42,43,etoposide,NCIH747_LARGE_INTESTINE,80,0.15623534927332397,0.08318944930660334,False
X_pca,42,43,etoposide,OAW28_OVARY,161,0.3434437543133196,4.092434153527147e-06,True
X_pca,42,43,etoposide,ONCODG1_OVARY,270,0.2372033757512296,4.144550388799441e-05,True
X_pca,42,43,etoposide,OSRC2_KIDNEY,126,0.31619947506561685,0.00015490460190339172,True
X_pca,42,43,etoposide,OUMS23_LARGE_INTESTINE,107,0.2992417563040028,0.0008707676255901755,True
X_pca,42,43,etoposide,OVCAR4_OVARY,283,0.16071173299476582,0.00337170888018894,True
X_pca,42,43,etoposide,OVK18_OVARY,178,0.06901904292771051,0.1799820197962371,False
X_pca,42,43,etoposide,OVSAHO_OVARY,227,0.12145212354499364,0.03388552688146596,True
X_pca,42,43,etoposide,OVTOKO_OVARY,209,0.29341579473158425,8.099947135302992e-06,True
X_pca,42,43,etoposide,PANC0203_PANCREAS,506,0.19707997555608409,3.982622703080332e-06,True
X_pca,42,43,etoposide,PATU8988S_PANCREAS,244,0.13251389508731784,0.019299594784000677,True
X_pca,42,43,etoposide,PC3_PROSTATE,169,0.23757893690020393,0.0009346135226034763,True
X_pca,42,43,etoposide,PECAPJ49_UPPER_AERODIGESTIVE_TRACT,202,0.2874766779670394,1.6743071528929036e-05,True
X_pca,42,43,etoposide,PK45H_PANCREAS,271,0.0892325687962762,0.07144851523803059,False
X_pca,42,43,etoposide,PK59_PANCREAS,174,0.2978456106381161,3.282711041286448e-05,True
X_pca,42,43,etoposide,RCC10RGB_KIDNEY,233,0.22212482401915581,0.0003187736643986488,True
X_pca,42,43,etoposide,RCM1_LARGE_INTESTINE,128,0.33650544772019775,5.144700108519272e-05,True
X_pca,42,43,etoposide,RD_SOFT_TISSUE,261,0.14943338665370778,0.007842491372660059,True
X_pca,42,43,etoposide,RERFLCAD1_LUNG,243,0.17011061099486335,0.003936296620539031,True
X_pca,42,43,etoposide,RERFLCAI_LUNG,763,0.21750184824572133,6.359426553917356e-10,True
X_pca,42,43,etoposide,RT4_URINARY_TRACT,106,0.42870242083784676,2.2718832712197388e-06,True
X_pca,42,43,etoposide,RVH421_SKIN,239,0.14866302169403325,0.01075204221282861,True
X_pca,42,43,etoposide,SCC25_UPPER_AERODIGESTIVE_TRACT,898,0.05874283008074084,0.03925536699676705,True
X_pca,42,43,etoposide,SCC9_UPPER_AERODIGESTIVE_TRACT,475,-0.029884390798291336,0.7420712860132681,False
X_pca,42,43,etoposide,SH10TC_STOMACH,351,0.23333444333444334,5.002961709563422e-06,True
X_pca,42,43,etoposide,SKES1_BONE,91,0.3094123268036311,0.0014206582578370963,True
X_pca,42,43,etoposide,SKMEL2_SKIN,276,0.0845313280347027,0.08068569048112742,False
X_pca,42,43,etoposide,SKMEL30_SKIN,353,-0.033924494864620666,0.7373854305573249,False
X_pca,42,43,etoposide,SKMEL5_SKIN,297,0.14339751588073738,0.006687146573587736,True
X_pca,42,43,etoposide,SKNAS_AUTONOMIC_GANGLIA,226,0.043779969591828775,0.2562912568006013,False
X_pca,42,43,etoposide,SNU1079_BILIARY_TRACT,73,0.590120942860669,1.96040261658498e-08,True
X_pca,42,43,etoposide,SNU1214_UPPER_AERODIGESTIVE_TRACT,188,0.26219101438125214,0.0001390965804159336,True
X_pca,42,43,etoposide,SNU308_BILIARY_TRACT,94,0.04475670989415888,0.3342013765246463,False
X_pca,42,43,etoposide,SNU423_LIVER,212,0.10165328913479087,0.070083769852094,False
X_pca,42,43,etoposide,SNU449_LIVER,282,0.1813202175417737,0.001118803694020045,True
X_pca,42,43,etoposide,SNU46_UPPER_AERODIGESTIVE_TRACT,236,0.0880963358241999,0.0887006553693319,False
X_pca,42,43,etoposide,SNU738_CENTRAL_NERVOUS_SYSTEM,379,0.07922973661065591,0.061808846537120606,False
X_pca,42,43,etoposide,SNU899_UPPER_AERODIGESTIVE_TRACT,83,0.14443138407287687,0.09633527900308557,False
X_pca,42,43,etoposide,SNUC4_LARGE_INTESTINE,467,0.2682515365975678,1.934292506866914e-09,True
X_pca,42,43,etoposide,SQ1_LUNG,238,0.2715908883547064,1.0786364254710348e-05,True
X_pca,42,43,etoposide,SU8686_PANCREAS,82,0.22403979059870924,0.021514908604269883,True
X_pca,42,43,etoposide,SW1088_CENTRAL_NERVOUS_SYSTEM,128,0.18701931880607944,0.017265602894190338,True
X_pca,42,43,etoposide,SW1271_LUNG,115,0.0087587785054841,0.46299026470860705,False
X_pca,42,43,etoposide,SW1990_PANCREAS,307,0.14648856285185086,0.005083522637626099,True
X_pca,42,43,etoposide,SW579_THYROID,217,0.28393391488981906,1.0872872147246404e-05,True
X_pca,42,43,etoposide,T47D_BREAST,221,-0.059590647825941936,0.8110139005183937,False
X_pca,42,43,etoposide,TCCSUP_URINARY_TRACT,316,0.2768567587558923,2.8652644821409196e-07,True
X_pca,42,43,etoposide,TE10_OESOPHAGUS,219,0.12077987363899143,0.03723739426669556,True
X_pca,42,43,etoposide,TE14_OESOPHAGUS,474,0.2851473506738989,1.2788845614292487e-10,True
X_pca,42,43,etoposide,TE1_OESOPHAGUS,206,0.10644743931609851,0.06389918839741295,False
X_pca,42,43,etoposide,TE6_OESOPHAGUS,551,0.2993527452664711,3.587119559701869e-13,True
X_pca,42,43,etoposide,TE9_OESOPHAGUS,248,0.3581092031702623,3.2246842661152508e-09,True
X_pca,42,43,etoposide,TM31_CENTRAL_NERVOUS_SYSTEM,116,-0.05285818629146965,0.7134626207724676,False
X_pca,42,43,etoposide,TOV112D_OVARY,78,0.40239507328114915,0.0001300266935580348,True
X_pca,42,43,etoposide,UACC257_SKIN,239,-0.013371541085053267,0.5814656638103529,False
X_pca,42,43,etoposide,UMUC1_URINARY_TRACT,197,0.17526502986981596,0.006881211395076364,True
X_pca,42,43,etoposide,VMCUB1_URINARY_TRACT,478,0.09424765714604036,0.01971131209166014,True
X_pca,42,43,etoposide,VMRCRCZ_KIDNEY,300,0.3285729841442683,2.7721651587622027e-09,True
X_pca,42,43,etoposide,YD38_UPPER_AERODIGESTIVE_TRACT,624,0.10769196197061365,0.003545023660873203,True
X_pca,42,43,etoposide,ZR751_BREAST,309,-0.000920032050630234,0.5064255434462325,False
X_pca,42,43,paclitaxel,42MGBA_CENTRAL_NERVOUS_SYSTEM,518,0.25704022051334807,1.4600631252913328e-09,True
X_pca,42,43,paclitaxel,8305C_THYROID,459,0.3336646600922502,1.0644544538814659e-13,True
X_pca,42,43,paclitaxel,A204_SOFT_TISSUE,250,0.369781404502472,8.065208600350199e-10,True
X_pca,42,43,paclitaxel,A2058_SKIN,294,0.5973272354004366,4.050878913416115e-30,True
X_pca,42,43,paclitaxel,A375_SKIN,593,0.3607005748658363,5.827512318490394e-20,True
X_pca,42,43,paclitaxel,ACCMESO1_PLEURA,162,0.2980703143413199,5.848762038757167e-05,True
X_pca,42,43,paclitaxel,ASPC1_PANCREAS,290,0.3946302202945543,1.51344358753805e-12,True
X_pca,42,43,paclitaxel,BCPAP_THYROID,152,0.35971746663112786,2.662126965247528e-06,True
X_pca,42,43,paclitaxel,BFTC909_KIDNEY,379,0.5319203902456229,2.2700650662010226e-29,True
X_pca,42,43,paclitaxel,BHY_UPPER_AERODIGESTIVE_TRACT,145,0.4505432215399149,6.4919361469270445e-09,True
X_pca,42,43,paclitaxel,BICR16_UPPER_AERODIGESTIVE_TRACT,212,0.59928613980224,2.3330461455348383e-22,True
X_pca,42,43,paclitaxel,BICR31_UPPER_AERODIGESTIVE_TRACT,248,0.4354311591409388,3.3798928428573815e-13,True
X_pca,42,43,paclitaxel,BICR56_UPPER_AERODIGESTIVE_TRACT,81,0.28886630532971996,0.004456184320173119,True
X_pca,42,43,paclitaxel,BICR6_UPPER_AERODIGESTIVE_TRACT,286,0.5737156296848209,9.839537211694469e-27,True
X_pca,42,43,paclitaxel,BT474_BREAST,125,0.29913364055299535,0.00035105256256433607,True
X_pca,42,43,paclitaxel,BT549_BREAST,266,0.5182461134817115,5.507056182080973e-20,True
X_pca,42,43,paclitaxel,CAKI2_KIDNEY,278,0.2240051675906276,8.292441390440948e-05,True
X_pca,42,43,paclitaxel,CALU6_LUNG,258,0.3127189523895704,1.4657113646067228e-07,True
X_pca,42,43,paclitaxel,CAMA1_BREAST,291,0.3652834929802434,6.46739151198659e-11,True
X_pca,42,43,paclitaxel,CAS1_CENTRAL_NERVOUS_SYSTEM,133,0.42168514910070287,2.152100545570204e-07,True
X_pca,42,43,paclitaxel,CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,246,0.46805045312289023,4.255880410777191e-15,True
X_pca,42,43,paclitaxel,COLO741_SKIN,329,0.5230339198943247,8.453910584916998e-25,True
X_pca,42,43,paclitaxel,COLO792_SKIN,271,0.4357746665701951,2.7432027606993303e-14,True
X_pca,42,43,paclitaxel,COV434_OVARY,88,0.13652213729703078,0.1023405356806437,False
X_pca,42,43,paclitaxel,DETROIT562_UPPER_AERODIGESTIVE_TRACT,163,0.33155435848837017,7.68369263584658e-06,True
X_pca,42,43,paclitaxel,DKMG_CENTRAL_NERVOUS_SYSTEM,271,0.3794979861563321,5.173796914132855e-11,True
X_pca,42,43,paclitaxel,EBC1_LUNG,186,0.2826895551753236,4.625823339817773e-05,True
X_pca,42,43,paclitaxel,EFE184_ENDOMETRIUM,86,0.3748950422189726,0.0001879887067295006,True
X_pca,42,43,paclitaxel,EFM192A_BREAST,333,0.5028627213173783,4.813107044233657e-23,True
X_pca,42,43,paclitaxel,EKVX_LUNG,146,0.3775211359933677,1.317393827809689e-06,True
X_pca,42,43,paclitaxel,FTC133_THYROID,140,0.4106623515777045,2.3327580409881392e-07,True
X_pca,42,43,paclitaxel,GOS3_CENTRAL_NERVOUS_SYSTEM,191,0.3042608156516947,9.375640532090319e-06,True
X_pca,42,43,paclitaxel,HCC1428_BREAST,127,0.3387935883014623,4.8871180704429644e-05,True
X_pca,42,43,paclitaxel,HCC366_LUNG,202,0.4221755680457392,1.9492310574414692e-10,True
X_pca,42,43,paclitaxel,HCC38_BREAST,200,0.596137403435086,6.2217912825294966e-21,True
X_pca,42,43,paclitaxel,HCC56_LARGE_INTESTINE,99,0.3082003710575139,0.0009561488368160576,True
X_pca,42,43,paclitaxel,HDQP1_BREAST,64,0.29423076923076924,0.009138626307419212,True
X_pca,42,43,paclitaxel,HEC151_ENDOMETRIUM,250,0.3824559112945807,1.9708011239810987e-10,True
X_pca,42,43,paclitaxel,HEC251_ENDOMETRIUM,107,0.5229922216344365,3.756721583337078e-09,True
X_pca,42,43,paclitaxel,HEC6_ENDOMETRIUM,161,0.30421267540832764,4.366314352259489e-05,True
X_pca,42,43,paclitaxel,HEP3B217_LIVER,118,0.3508777696215384,4.899060493352336e-05,True
X_pca,42,43,paclitaxel,HMC18_BREAST,293,0.45638946588032575,8.811631768597508e-17,True
X_pca,42,43,paclitaxel,HOS_BONE,829,0.2802635517156474,9.955242919045149e-17,True
X_pca,42,43,paclitaxel,HS852T_SKIN,162,0.231349171066429,0.0015278169404064098,True
