rep,seed,drug,line_a,line_b,n_a,n_b,gap,auroc,p,recovered_gap_frac,significant
X_pca,44,paclitaxel,T47D_BREAST,MCF7_BREAST,221,143,0.08441472053527832,0.08385279878492548,1.0,-2.2878667051972514,False
X_pca,44,paclitaxel,OVCAR4_OVARY,MDAMB361_BREAST,283,135,0.041241228580474854,0.8889412380578459,3.5376155597375917e-38,3.641544648585666,True
X_pca,44,paclitaxel,MDAMB361_BREAST,PC3_PROSTATE,135,169,0.09687185287475586,0.49143107604646064,0.6015599653266928,-0.035908957006423194,False
X_pca,44,paclitaxel,SKMEL30_SKIN,MDAMB361_BREAST,353,135,0.06768882274627686,0.5502255796873361,0.042969954519336426,0.36357313312552103,False
X_pca,44,paclitaxel,SNU1079_BILIARY_TRACT,MDAMB361_BREAST,73,135,0.013153672218322754,0.6861491628614916,4.782383886675643e-06,5.926235660366571,True
X_pca,44,paclitaxel,MDAMB361_BREAST,SNU308_BILIARY_TRACT,135,94,0.08334696292877197,0.7524034672970843,4.190662806827082e-11,1.3176019751400287,True
X_pca,44,paclitaxel,T47D_BREAST,MDAMB361_BREAST,221,135,0.044030606746673584,0.758706217529747,1.2829278828135258e-16,2.0924600440503394,True
X_pca,44,paclitaxel,NCIH1944_LUNG,MFE319_ENDOMETRIUM,414,191,0.04347199201583862,0.5006702582391178,0.4895201065344435,-0.06461397599717843,False
X_pca,44,paclitaxel,MFE319_ENDOMETRIUM,ONCODG1_OVARY,191,270,0.01061713695526123,0.059220477021524144,1.0,-24.964034225774398,False
X_pca,44,paclitaxel,MFE319_ENDOMETRIUM,SCC25_UPPER_AERODIGESTIVE_TRACT,191,898,0.04166066646575928,0.8157161347497056,3.9024656304666745e-43,3.572843713733476,True
X_pca,44,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,MFE319_ENDOMETRIUM,226,191,0.09818747639656067,0.40897928925543253,0.9993236625882386,-0.45864607069428864,False
X_pca,44,paclitaxel,MFE319_ENDOMETRIUM,TE6_OESOPHAGUS,191,551,0.0771990716457367,0.6254596592582738,1.1566916220679525e-07,0.8600838918572299,True
X_pca,44,paclitaxel,TOV112D_OVARY,MFE319_ENDOMETRIUM,78,191,0.027323275804519653,0.32850046986172643,0.9999949233158081,-3.4301529359714813,False
X_pca,44,paclitaxel,MKN45_STOMACH,ZR751_BREAST,118,309,0.04381978511810303,0.8235971696560803,2.180155800524736e-25,3.373278123408443,True
X_pca,44,paclitaxel,MKN7_STOMACH,OAW28_OVARY,258,161,0.07256793975830078,0.5895324762867735,0.0010212707745951577,0.5451193387258902,True
X_pca,44,paclitaxel,OUMS23_LARGE_INTESTINE,MKN7_STOMACH,107,258,0.06255793571472168,0.7960950518003332,2.60953294316062e-19,2.612606597589735,True
X_pca,44,paclitaxel,PK59_PANCREAS,MKN7_STOMACH,174,258,0.0017868876457214355,0.4694600374231489,0.8593940853732778,-5.93716128778343,False
X_pca,44,paclitaxel,MSTO211H_PLEURA,SNU738_CENTRAL_NERVOUS_SYSTEM,297,379,0.09729167819023132,0.01697715945737054,1.0,-3.9552937062126157,False
X_pca,44,paclitaxel,MSTO211H_PLEURA,SU8686_PANCREAS,297,82,0.0007892251014709473,0.016095918534942924,1.0,-438.1814416801118,False
X_pca,44,paclitaxel,MSTO211H_PLEURA,SW1271_LUNG,297,115,0.04990556836128235,0.11632264675742937,1.0,-4.451092657540827,False
X_pca,44,paclitaxel,MSTO211H_PLEURA,UMUC1_URINARY_TRACT,297,197,0.08238035440444946,0.15298501085303115,1.0,-1.9082203969733953,False
X_pca,44,paclitaxel,OVTOKO_OVARY,NCIH1299_LUNG,209,534,0.08200335502624512,0.9672956651076107,8.877447500166037e-88,4.316310794347512,True
X_pca,44,paclitaxel,NCIH1299_LUNG,SNU899_UPPER_AERODIGESTIVE_TRACT,534,83,0.07312136888504028,0.5887595325120708,0.004613195051624028,0.637598991901634,True
X_pca,44,paclitaxel,NCIH1299_LUNG,TM31_CENTRAL_NERVOUS_SYSTEM,534,116,0.08064258098602295,0.3094246416117784,0.9999999999402576,-1.3328562097607897,False
X_pca,44,paclitaxel,VMRCRCZ_KIDNEY,NCIH1299_LUNG,300,534,0.031911492347717285,0.9833458177278402,2.7567638501293786e-119,14.380374140749106,True
X_pca,44,paclitaxel,NCIH1373_LUNG,NCIH1435_LUNG,164,267,0.00963062047958374,0.6737919064583904,6.773857982840499e-10,9.680383172626964,True
X_pca,44,paclitaxel,NCIH1373_LUNG,NCIH460_LUNG,164,837,0.05272352695465088,0.9342891278375149,1.0642272961586944e-69,6.877098139861569,True
X_pca,44,paclitaxel,NCIH1373_LUNG,OSRC2_KIDNEY,164,126,0.022460341453552246,0.09068912117692605,1.0,-12.046771975750831,False
X_pca,44,paclitaxel,RCM1_LARGE_INTESTINE,NCIH1373_LUNG,128,164,0.055026888847351074,0.45198170731707316,0.9205319555529278,-0.4367578335962235,False
X_pca,44,paclitaxel,NCIH1373_LUNG,SNU449_LIVER,164,282,0.09186279773712158,0.6531093236464279,3.4349916032825914e-08,0.9126030676771695,True
X_pca,44,paclitaxel,NCIH1435_LUNG,NCIH460_LUNG,267,837,0.04309290647506714,0.8888217684883143,4.41956873260438e-82,6.250605836255145,True
X_pca,44,paclitaxel,NCIH1435_LUNG,OSRC2_KIDNEY,267,126,0.012829720973968506,0.01869686701147375,1.0,-28.356244781871904,False
X_pca,44,paclitaxel,RCM1_LARGE_INTESTINE,NCIH1435_LUNG,128,267,0.06465750932693481,0.6687148876404494,2.8336236284165752e-08,1.0701722412494,True
X_pca,44,paclitaxel,NCIH1435_LUNG,SNU449_LIVER,267,282,0.08223217725753784,0.4802374691210455,0.7885118153046152,-0.11423539696382627,False
X_pca,44,paclitaxel,NCIH1435_LUNG,SQ1_LUNG,267,238,0.09612149000167847,0.49420891952286533,0.5890559635967156,-0.05328901449540492,False
X_pca,44,paclitaxel,NCIH1792_LUNG,NCIH2126_LUNG,111,264,0.043871402740478516,0.374010374010374,0.9999417759663163,-1.392126086900234,False
X_pca,44,paclitaxel,NCIH1792_LUNG,NCIH2170_LUNG,111,142,0.04270803928375244,0.43427230046948356,0.9636313063935527,-0.7466931223642299,False
X_pca,44,paclitaxel,PK45H_PANCREAS,NCIH1792_LUNG,271,111,0.07301443815231323,0.940992653169775,4.6689916604295926e-42,4.7308553905022706,True
X_pca,44,paclitaxel,NCIH1792_LUNG,SW1088_CENTRAL_NERVOUS_SYSTEM,111,128,0.061626136302948,0.40723536036036034,0.9933087465325104,-0.7542894012924417,False
X_pca,44,paclitaxel,NCIH1792_LUNG,TE10_OESOPHAGUS,111,219,0.05260789394378662,0.2213583446460159,0.9999999999999999,-3.2793931951578275,False
X_pca,44,paclitaxel,NCIH1944_LUNG,ONCODG1_OVARY,414,270,0.054089128971099854,0.070737162283056,1.0,-4.952112812218759,False
X_pca,44,paclitaxel,PATU8988S_PANCREAS,NCIH1944_LUNG,244,414,0.07215636968612671,0.9455234814286846,1.088978260285176e-81,4.34776312893845,True
X_pca,44,paclitaxel,NCIH1944_LUNG,SCC25_UPPER_AERODIGESTIVE_TRACT,414,898,0.0851326584815979,0.7944250777358166,2.55348642499059e-66,1.7154186730236018,True
X_pca,44,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,NCIH1944_LUNG,226,414,0.054715484380722046,0.4168056089949126,0.999751226500075,-0.7717084563887511,False
X_pca,44,paclitaxel,NCIH1944_LUNG,TOV112D_OVARY,414,78,0.01614871621131897,0.6600396383005078,3.6214511135081024e-06,5.629804579069084,True
X_pca,44,paclitaxel,NCIH650_LUNG,NCIH2087_LUNG,271,219,0.02984243631362915,0.6268344875229575,6.819807774712602e-07,2.052478986529676,True
X_pca,44,paclitaxel,NCIH747_LARGE_INTESTINE,NCIH2087_LUNG,80,219,0.03130471706390381,0.7806506849315068,5.4791367294495306e-14,4.819047917892865,True
X_pca,44,paclitaxel,NCIH2087_LUNG,OVK18_OVARY,219,178,0.07022634148597717,0.8036529680365296,1.1190343036506624e-25,2.409641914528764,True
X_pca,44,paclitaxel,RT4_URINARY_TRACT,NCIH2087_LUNG,106,219,0.057887494564056396,0.35655208064099253,0.9999862890039538,-1.1686183249841573,False
X_pca,44,paclitaxel,NCIH2087_LUNG,SW1990_PANCREAS,219,307,0.008921205997467041,0.213184001903827,1.0,-17.751438213640284,False
X_pca,44,paclitaxel,NCIH2110_LUNG,NCIH358_LUNG,1990,336,0.013548702001571655,0.21585606604450824,1.0,-9.929237217889074,False
X_pca,44,paclitaxel,TE14_OESOPHAGUS,NCIH2110_LUNG,474,1990,0.02353072166442871,0.1009414159404618,1.0,-8.010178831409608,False
X_pca,44,paclitaxel,NCIH2170_LUNG,NCIH2126_LUNG,142,264,0.0011633634567260742,0.42042787025181394,0.995926297674209,-25.086506587733663,False
X_pca,44,paclitaxel,NCIH2126_LUNG,SW1088_CENTRAL_NERVOUS_SYSTEM,264,128,0.017754733562469482,0.5249171401515151,0.21188126163952958,0.8217855095754037,False
X_pca,44,paclitaxel,NCIH2126_LUNG,TE10_OESOPHAGUS,264,219,0.008736491203308105,0.2786252940362529,1.0,-12.7565452300475,False
X_pca,44,paclitaxel,NCIH2170_LUNG,SW1088_CENTRAL_NERVOUS_SYSTEM,142,128,0.018918097019195557,0.456756161971831,0.8902007119222786,-0.7714381757461954,False
X_pca,44,paclitaxel,NCIH2170_LUNG,TE10_OESOPHAGUS,142,219,0.00989985466003418,0.2363496044761721,1.0,-14.205478265830793,False
X_pca,44,paclitaxel,NCIH2452_PLEURA,NCIH2228_LUNG,538,367,0.08054015040397644,0.5702419902150462,0.0001640982764652771,0.4820944218576303,True
X_pca,44,paclitaxel,NCIH226_LUNG,OVCAR4_OVARY,235,283,0.0683106780052185,0.49202315615367265,0.6228952588709684,-0.09878478441147055,False
X_pca,44,paclitaxel,NCIH226_LUNG,SKMEL30_SKIN,235,353,0.041863083839416504,0.7044903863540474,2.112437494132907e-17,2.838392955734859,True
X_pca,44,paclitaxel,NCIH226_LUNG,SNU1079_BILIARY_TRACT,235,73,0.0963982343673706,0.6252404546779364,0.0006149723564971594,0.6792858676646764,True
X_pca,44,paclitaxel,NCIH226_LUNG,T47D_BREAST,235,221,0.06552129983901978,0.6104746317512275,2.258424220429089e-05,0.7829733908197026,True
X_pca,44,paclitaxel,NCIH226_LUNG,UACC257_SKIN,235,239,0.0031009912490844727,0.9080922282560313,1.2646310222837711e-53,90.49514291142785,True
X_pca,44,paclitaxel,NCIH2444_LUNG,RCM1_LARGE_INTESTINE,237,128,0.08436912298202515,0.40374472573839665,0.9988020357506417,-0.4606194558397506,False
X_pca,44,paclitaxel,NCIH292_LUNG,NCIH2452_PLEURA,213,538,0.02610379457473755,0.04734977398467634,1.0,-14.532879832215793,False
X_pca,44,paclitaxel,TCCSUP_URINARY_TRACT,NCIH2452_PLEURA,316,538,0.08383888006210327,0.2009317208601948,1.0,-2.2044420476277726,False
X_pca,44,paclitaxel,PANC0203_PANCREAS,NCIH292_LUNG,506,213,0.07551991939544678,0.747963406261018,3.91852716926044e-26,1.8011040089639194,True
X_pca,44,paclitaxel,TCCSUP_URINARY_TRACT,NCIH292_LUNG,316,213,0.05773508548736572,0.8191299696915672,6.336131529605577e-36,3.3696210136756077,True
X_pca,44,paclitaxel,TE14_OESOPHAGUS,NCIH358_LUNG,474,336,0.037079423666000366,0.04346870604781997,1.0,-8.711396585931192,False
X_pca,44,paclitaxel,OSRC2_KIDNEY,NCIH460_LUNG,126,837,0.030263185501098633,0.998388044983027,3.42814782630188e-73,20.92177246550048,True
X_pca,44,paclitaxel,NCIH460_LUNG,SNU449_LIVER,837,282,0.0391392707824707,0.10924697289373565,1.0,-7.122018181578138,False
X_pca,44,paclitaxel,NCIH460_LUNG,SQ1_LUNG,837,238,0.05302858352661133,0.10264751061715009,1.0,-5.176057400260925,False
X_pca,44,paclitaxel,NCIH522_LUNG,SKES1_BONE,208,91,0.04572759568691254,0.3484256128486898,0.9999848645963911,-1.3781636516515656,False
X_pca,44,paclitaxel,TE6_OESOPHAGUS,NCIH522_LUNG,551,208,0.07671155035495758,0.5442377495462795,0.029940998563785515,0.22290933680007427,False
X_pca,44,paclitaxel,NCIH747_LARGE_INTESTINE,NCIH650_LUNG,80,271,0.0014622807502746582,0.7120848708487085,4.079012249300153e-09,61.279585421353595,True
X_pca,44,paclitaxel,OAW28_OVARY,NCIH650_LUNG,161,271,0.07127487659454346,0.7986294148655773,1.4677854575764888e-25,1.7109681689465088,True
X_pca,44,paclitaxel,RT4_URINARY_TRACT,NCIH650_LUNG,106,271,0.028045058250427246,0.189375478660447,1.0,-4.5961523497134245,False
X_pca,44,paclitaxel,NCIH650_LUNG,SW1990_PANCREAS,271,307,0.03876364231109619,0.2714641152926187,1.0,-2.505266735133928,False
X_pca,44,paclitaxel,OAW28_OVARY,NCIH747_LARGE_INTESTINE,161,80,0.0698125958442688,0.5915372670807454,0.010379051383893235,0.4632557572352822,True
X_pca,44,paclitaxel,RT4_URINARY_TRACT,NCIH747_LARGE_INTESTINE,106,80,0.026582777500152588,0.08596698113207547,1.0,-8.219882911812121,False
X_pca,44,paclitaxel,NCIH747_LARGE_INTESTINE,SW1990_PANCREAS,80,307,0.04022592306137085,0.4781758957654723,0.7264285316762187,-0.18657882521954597,False
X_pca,44,paclitaxel,PK59_PANCREAS,OAW28_OVARY,174,161,0.07435482740402222,0.5691796958663525,0.014348050492549122,0.38933783035563047,True
X_pca,44,paclitaxel,OAW28_OVARY,RT4_URINARY_TRACT,161,106,0.04322981834411621,0.9433962264150944,7.790764516168251e-35,5.802670820349333,True
X_pca,44,paclitaxel,ONCODG1_OVARY,SCC25_UPPER_AERODIGESTIVE_TRACT,270,898,0.031043529510498047,0.9912769116555308,5.902489313564287e-133,13.332685656218421,True
X_pca,44,paclitaxel,ONCODG1_OVARY,TE6_OESOPHAGUS,270,551,0.06658193469047546,0.9624453854943873,2.584511860583422e-103,4.9779906495735835,True
X_pca,44,paclitaxel,TOV112D_OVARY,ONCODG1_OVARY,78,270,0.037940412759780884,0.028964862298195632,1.0,-9.456132892481984,False
X_pca,44,paclitaxel,RCM1_LARGE_INTESTINE,OSRC2_KIDNEY,128,126,0.07748723030090332,0.031436011904761904,1.0,-3.802020482690071,False
X_pca,44,paclitaxel,OSRC2_KIDNEY,SNU449_LIVER,126,282,0.06940245628356934,0.9730383879320049,5.792740125994022e-53,5.106575501603058,True
X_pca,44,paclitaxel,OSRC2_KIDNEY,SQ1_LUNG,126,238,0.08329176902770996,0.9815259437108177,6.070101337225032e-52,4.306313734645494,True
X_pca,44,paclitaxel,OUMS23_LARGE_INTESTINE,PK59_PANCREAS,107,174,0.060771048069000244,0.8433773767321947,2.1377145185735684e-22,2.8640005605638956,True
X_pca,44,paclitaxel,RERFLCAD1_LUNG,OUMS23_LARGE_INTESTINE,243,107,0.09609812498092651,0.08730433444867505,1.0,-2.6100708161734087,False
X_pca,44,paclitaxel,SKMEL30_SKIN,OVCAR4_OVARY,353,283,0.026447594165802002,0.2479604400444449,1.0,-4.7479531441561145,False
X_pca,44,paclitaxel,OVCAR4_OVARY,SNU1079_BILIARY_TRACT,283,73,0.0280875563621521,0.6652306500798684,6.699175327600539e-06,2.5716019201534666,True
X_pca,44,paclitaxel,T47D_BREAST,OVCAR4_OVARY,221,283,0.0027893781661987305,0.34142909678141437,0.9999999995122129,-20.81090710791879,False
X_pca,44,paclitaxel,UACC257_SKIN,OVCAR4_OVARY,239,283,0.06520968675613403,0.04880464834336236,1.0,-4.406902043977405,False
X_pca,44,paclitaxel,SW1990_PANCREAS,OVK18_OVARY,307,178,0.06130513548851013,0.9634739962668813,2.7132900868778363e-65,5.343509485681022,True
X_pca,44,paclitaxel,OVSAHO_OVARY,OVTOKO_OVARY,227,209,0.04549485445022583,0.5996248129334149,0.0001618935379103192,0.720267464591022,True
X_pca,44,paclitaxel,OVSAHO_OVARY,VMRCRCZ_KIDNEY,227,300,0.09558671712875366,0.2844640234948605,1.0,-0.755112965259684,False
X_pca,44,paclitaxel,OVTOKO_OVARY,VMRCRCZ_KIDNEY,209,300,0.05009186267852783,0.2145933014354067,1.0,-2.0950954359762664,False
X_pca,44,paclitaxel,SNU449_LIVER,PANC0203_PANCREAS,282,506,0.08447372913360596,0.5353208308804979,0.04995606461935218,0.2050539101916841,False
X_pca,44,paclitaxel,SQ1_LUNG,PANC0203_PANCREAS,238,506,0.07058441638946533,0.5238731856378915,0.1465690837248395,0.18488588836829423,False
X_pca,44,paclitaxel,PANC0203_PANCREAS,TCCSUP_URINARY_TRACT,506,316,0.017784833908081055,0.38984715064792114,0.9999999477868007,-3.290788545302122,False
X_pca,44,paclitaxel,SCC9_UPPER_AERODIGESTIVE_TRACT,PATU8988S_PANCREAS,475,244,0.08612677454948425,0.0024935289042277826,1.0,-5.934616643976245,False
X_pca,44,paclitaxel,PATU8988S_PANCREAS,SKNAS_AUTONOMIC_GANGLIA,244,226,0.017440885305404663,0.9502031045988684,3.469737940953159e-64,20.408551481105278,True
X_pca,44,paclitaxel,PATU8988S_PANCREAS,TOV112D_OVARY,244,78,0.08830508589744568,0.9778268179907524,2.7697930292315247e-37,4.5822153503354315,True
X_pca,44,paclitaxel,PC3_PROSTATE,SNU1214_UPPER_AERODIGESTIVE_TRACT,169,188,0.0052525997161865234,0.8532355533173864,4.822082697954832e-31,36.004917129486245,True
X_pca,44,paclitaxel,SNU308_BILIARY_TRACT,PC3_PROSTATE,94,169,0.013524889945983887,0.28465315372025685,0.9999999964298757,-8.376902927075385,False
X_pca,44,paclitaxel,RVH421_SKIN,PK45H_PANCREAS,239,271,0.09433716535568237,0.5895104139325912,0.00024097010753445456,0.4181070308758647,True
X_pca,44,paclitaxel,SKMEL5_SKIN,PK45H_PANCREAS,297,271,0.029527723789215088,0.4359213289102588,0.9958583430024062,-0.8430120619353709,False
X_pca,44,paclitaxel,RCC10RGB_KIDNEY,RERFLCAD1_LUNG,233,243,0.04105180501937866,0.7990427241738639,7.710239056408289e-30,3.6488312221542234,True
X_pca,44,paclitaxel,SNU738_CENTRAL_NERVOUS_SYSTEM,RD_SOFT_TISSUE,379,261,0.01584947109222412,0.9163861341097261,4.2578449086921127e-72,15.897096533062856,True
X_pca,44,paclitaxel,SW1271_LUNG,RD_SOFT_TISSUE,115,261,0.0632355809211731,0.677927702815259,1.9086163509859838e-08,1.411827283645682,True
X_pca,44,paclitaxel,UMUC1_URINARY_TRACT,RD_SOFT_TISSUE,197,261,0.03076079487800598,0.5544664216115293,0.02293485672061849,0.7913736371053239,True
X_pca,44,paclitaxel,RT4_URINARY_TRACT,SW1990_PANCREAS,106,307,0.06680870056152344,0.08579681642185483,1.0,-3.38298188844487,False
X_pca,44,paclitaxel,RVH421_SKIN,SKMEL5_SKIN,239,297,0.06480944156646729,0.6326866996323063,6.310353566534728e-08,0.9926834403893634,True
X_pca,44,paclitaxel,SNU46_UPPER_AERODIGESTIVE_TRACT,RVH421_SKIN,236,239,0.04173600673675537,0.13385575491099921,1.0,-6.440341286341854,False
X_pca,44,paclitaxel,TE1_OESOPHAGUS,RVH421_SKIN,206,239,0.036052405834198,0.13679571028151277,1.0,-6.918271994129354,False
X_pca,44,paclitaxel,SCC25_UPPER_AERODIGESTIVE_TRACT,TE6_OESOPHAGUS,898,551,0.03553840517997742,0.3101952716057866,1.0,-2.320007661732589,False
X_pca,44,paclitaxel,TOV112D_OVARY,SCC25_UPPER_AERODIGESTIVE_TRACT,78,898,0.06898394227027893,0.6110873165438867,0.000560790011537653,0.7990850298889501,True
X_pca,44,paclitaxel,SKMEL30_SKIN,SNU1079_BILIARY_TRACT,353,73,0.0545351505279541,0.39671698552524354,0.9972815813251819,-0.9781200470733641,False
X_pca,44,paclitaxel,SKMEL30_SKIN,T47D_BREAST,353,221,0.02365821599960327,0.3599015548690603,0.9999999921250233,-2.854080289502732,False
X_pca,44,paclitaxel,UACC257_SKIN,SKMEL30_SKIN,239,353,0.03876209259033203,0.21766804556283856,1.0,-4.17420095679264,False
X_pca,44,paclitaxel,SKNAS_AUTONOMIC_GANGLIA,TOV112D_OVARY,226,78,0.07086420059204102,0.5768663489902428,0.021507216897568297,0.6870847913866026,True
X_pca,44,paclitaxel,SNU1079_BILIARY_TRACT,SNU308_BILIARY_TRACT,73,94,0.09650063514709473,0.8324103759836782,9.356928981612756e-14,1.9457891034152757,True
X_pca,44,paclitaxel,T47D_BREAST,SNU1079_BILIARY_TRACT,221,73,0.03087693452835083,0.5289158866918738,0.2296622770877763,0.4592594499525212,False
X_pca,44,paclitaxel,UACC257_SKIN,SNU1079_BILIARY_TRACT,239,73,0.09329724311828613,0.13326073250415543,1.0,-2.30599191132194,False
X_pca,44,paclitaxel,SNU308_BILIARY_TRACT,SNU1214_UPPER_AERODIGESTIVE_TRACT,94,188,0.01877748966217041,0.6618945224083296,4.6910184010980735e-06,4.037958677273469,True
X_pca,44,paclitaxel,SNU423_LIVER,VMCUB1_URINARY_TRACT,212,478,0.039810001850128174,0.9948981605747217,4.891750586481691e-96,12.903830629680998,True
X_pca,44,paclitaxel,SNU449_LIVER,SQ1_LUNG,282,238,0.013889312744140625,0.5140801001251565,0.29002899148734096,0.3075462419835876,False
X_pca,44,paclitaxel,SNU46_UPPER_AERODIGESTIVE_TRACT,TE1_OESOPHAGUS,236,206,0.005683600902557373,0.46634852723383247,0.8890631572437615,-3.408715362356338,False
X_pca,44,paclitaxel,SU8686_PANCREAS,SNU738_CENTRAL_NERVOUS_SYSTEM,82,379,0.09650245308876038,0.39455563421069567,0.9986336285937671,-0.40406609772031316,False
X_pca,44,paclitaxel,SW1271_LUNG,SNU738_CENTRAL_NERVOUS_SYSTEM,115,379,0.047386109828948975,0.19096019272685558,1.0,-3.4331337621218654,False
X_pca,44,paclitaxel,UMUC1_URINARY_TRACT,SNU738_CENTRAL_NERVOUS_SYSTEM,197,379,0.01491132378578186,0.07418667881012014,1.0,-15.264727203177872,False
X_pca,44,paclitaxel,SNU899_UPPER_AERODIGESTIVE_TRACT,TM31_CENTRAL_NERVOUS_SYSTEM,83,116,0.007521212100982666,0.18882426256751142,0.9999999999999629,-20.489659626244656,False
X_pca,44,paclitaxel,SQ1_LUNG,TCCSUP_URINARY_TRACT,238,316,0.08836925029754639,0.40849377725773856,0.9998879926298483,-0.5146141335653347,False
X_pca,44,paclitaxel,SU8686_PANCREAS,SW1271_LUNG,82,115,0.0491163432598114,0.75949098621421,2.783549614900018e-10,2.5182958595896388,True
X_pca,44,paclitaxel,SU8686_PANCREAS,UMUC1_URINARY_TRACT,82,197,0.08159112930297852,0.9198960009904668,1.1278661275975334e-28,2.311818966100753,True
X_pca,44,paclitaxel,TE10_OESOPHAGUS,SW1088_CENTRAL_NERVOUS_SYSTEM,219,128,0.009018242359161377,0.7242437214611872,1.5701244974985307e-12,13.975897179884837,True
X_pca,44,paclitaxel,SW1271_LUNG,UMUC1_URINARY_TRACT,115,197,0.032474786043167114,0.654160229529905,2.7773819367181327e-06,1.9995339224875568,True
X_pca,44,paclitaxel,UACC257_SKIN,T47D_BREAST,239,221,0.0624203085899353,0.09833582612317537,1.0,-3.6738557871226383,False
X_pca,44,gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,COV434_OVARY,518,88,0.06663051247596741,0.18831168831168832,1.0,-3.0317450498870127,False
X_pca,44,gemcitabine,HEC151_ENDOMETRIUM,42MGBA_CENTRAL_NERVOUS_SYSTEM,250,518,0.06822901964187622,0.8757142857142857,2.6899760412651385e-64,4.169482685271717,True
X_pca,44,gemcitabine,LI7_LIVER,42MGBA_CENTRAL_NERVOUS_SYSTEM,196,518,0.08227568864822388,0.7982231502639666,3.9918306082012573e-35,2.5154250710495014,True
X_pca,44,gemcitabine,42MGBA_CENTRAL_NERVOUS_SYSTEM,NCIH2170_LUNG,518,142,0.06014654040336609,0.5476779596497906,0.04075192923345637,0.568418231157441,False
X_pca,44,gemcitabine,SKMEL5_SKIN,42MGBA_CENTRAL_NERVOUS_SYSTEM,297,518,0.08103948831558228,0.96007046007046,1.8795983129360733e-106,5.87394580543791,True
X_pca,44,gemcitabine,SW1088_CENTRAL_NERVOUS_SYSTEM,42MGBA_CENTRAL_NERVOUS_SYSTEM,128,518,0.07135504484176636,0.7153565395752896,2.1462092517403745e-14,1.9646225807282929,True
X_pca,44,gemcitabine,VMCUB1_URINARY_TRACT,42MGBA_CENTRAL_NERVOUS_SYSTEM,478,518,0.04726821184158325,0.8494975848532333,1.8745125806170321e-81,5.323637494232973,True
X_pca,44,gemcitabine,YD38_UPPER_AERODIGESTIVE_TRACT,42MGBA_CENTRAL_NERVOUS_SYSTEM,624,518,0.054896771907806396,0.8291289228789229,3.1144194459977514e-82,3.97771430469249,True
X_pca,44,gemcitabine,BCPAP_THYROID,8305C_THYROID,152,459,0.03444141149520874,0.7563639490884073,1.2504360706138853e-21,4.73329641589719,True
X_pca,44,gemcitabine,EFE184_ENDOMETRIUM,8305C_THYROID,86,459,0.05003446340560913,0.44401378122308355,0.9504684109232272,-0.5913407536677138,False
X_pca,44,gemcitabine,8305C_THYROID,HEC151_ENDOMETRIUM,459,250,0.053061842918395996,0.4054640522875817,0.9999843272142077,-1.0865971819282356,False
